"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2801106398574942122",="2801106398574942122","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022080522001188811424985220","6.56","6.56","没有申请退款","无退款申请","2022-08-05 06:47:24","2022-08-05 06:47:27"
="2800729585936437548",="2800729585936437548","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001124701431058195","6.56","6.56","没有申请退款","无退款申请","2022-08-05 06:42:20","2022-08-05 06:42:33"
="2799864072013911602",="2799864072013911602","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022080522001172411427067981","32.98","32.98","没有申请退款","无退款申请","2022-08-05 06:42:00","2022-08-05 06:42:06"
="2799861804199488068",="2799861804199488068","海天添丁甜醋450ml*2产妇月子醋正品煲猪蹄猪脚姜醋广东糯米甜醋","30.00","1","HTZH78","null","null","null","交易成功","HTZH78",="2022080522001133791419125171","19.80","19.80","没有申请退款","无退款申请","2022-08-05 06:38:14","2022-08-05 06:38:27"
="2799861408026311803",="2799861408026311803","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.90","1","AQZH30","颜色分类：【甜味型】甜酒曲8g*10袋（送蒸布）","null","null","交易成功","AQZH30",="2022080522001111831432657041","8.64","8.64","没有申请退款","无退款申请","2022-08-05 06:35:44","2022-08-05 06:35:49"
="2799858924340196153",="2799858924340196153","安琪酵母粉5g12g整箱低糖高活性干酵母家用面包馒头专业发酵粉","29.90","1","AQZH54","颜色分类：【商超同款】酵母5g*50包","null","null","交易成功","AQZH54",="2022080522001188391435411943","29.90","29.90","没有申请退款","无退款申请","2022-08-05 06:32:23","2022-08-05 06:32:27"
="2801098982833949862",="2801098982833949862","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022080522001123461437092095","12.52","12.52","没有申请退款","无退款申请","2022-08-05 06:30:22","2022-08-05 06:30:25"
="2799851940968826649",="2799851940968826649","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022080522001157271415102572","12.87","12.87","没有申请退款","无退款申请","2022-08-05 06:20:32","2022-08-05 06:20:34"
="2800722421996109372",="2800722421996109372","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","3","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022080522001114791405922522","55.50","55.50","没有申请退款","无退款申请","2022-08-05 06:20:24","2022-08-05 06:20:31"
="2800721881982547961",="2800721881982547961","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001199721414591354","6.90","6.90","没有申请退款","无退款申请","2022-08-05 06:19:16","2022-08-05 06:19:25"
="2801515935307816430",="2801515935307816430","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022080522001181071419232993","12.52","12.52","没有申请退款","无退款申请","2022-08-05 06:11:32","2022-08-05 06:11:40"
="2799850428690834607",="2799850428690834607","海底捞酸辣粉番茄牛肉粉冲泡方便即食什锦粉丝酸辣牛肚粉懒人泡面","26.70","1","null","口味：酸辣牛肚粉*3桶","null","null","交易成功","null",="2022080522001126971433367507","25.90","25.90","没有申请退款","无退款申请","2022-08-05 06:10:50","2022-08-05 06:10:59"
="1634979398808802592",="1634979398808802592","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001165551423207669","6.56","6.56","没有申请退款","无退款申请","2022-08-05 06:06:43","2022-08-05 06:06:53"
="2801514675207070623",="2801514675207070623","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080522001145511436445973","3.71","3.71","没有申请退款","无退款申请","2022-08-05 06:05:26","2022-08-05 06:05:30"
="2799846504520194412",="2799846504520194412","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022080522001182411427376419","12.26","12.26","没有申请退款","无退款申请","2022-08-05 05:47:52","2022-08-05 05:48:09"
="2801511507311127473",="2801511507311127473","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","13.50","1","AQZH04","颜色分类：5g*20袋【送蒸布+切刀】","null","null","交易成功","AQZH04",="2022080522001109961429346931","12.83","12.83","没有申请退款","无退款申请","2022-08-05 05:47:48","2022-08-05 05:47:56"
="1635076201525474382",="1635076201525474382","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001132561407988130","6.56","6.56","没有申请退款","无退款申请","2022-08-05 05:42:11","2022-08-05 05:42:17"
="2800712089832387757",="2800712089832387757","雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","79.90","1","MJZH57","口味：【整箱12盒】4口味各3盒","null","null","交易成功","MJZH57",="2022080522001114571410024959","57.51","57.51","没有申请退款","无退款申请","2022-08-05 05:30:37","2022-08-05 05:30:40"
="2801507691376691849",="2801507691376691849","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022080522001182571410395525","8.25","8.25","没有申请退款","无退款申请","2022-08-05 05:25:53","2022-08-05 05:25:58"
="1634297124552293181",="1634297124552293181","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022080522001176481433737369","9.41","9.41","没有申请退款","无退款申请","2022-08-05 05:24:49","2022-08-05 05:24:59"
="1635023859667414978",="1635023859667414978","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","交易成功","AQZH07",="2022080522001154191421327268","5.23","5.23","没有申请退款","无退款申请","2022-08-05 05:20:33","2022-08-05 05:20:35"
="1634296872443292493",="1634296872443292493","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022080522001165331440490223","20.28","20.28","没有申请退款","无退款申请","2022-08-05 05:14:29","2022-08-05 05:14:36"
="1634296656072713492",="1634296656072713492","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001135801428516622","6.56","6.56","没有申请退款","无退款申请","2022-08-05 04:58:58","2022-08-05 04:59:05"
="2801503911416751119",="2801503911416751119","草原红太阳火锅川粉240g*3袋红薯粉酸辣粉苕粉皮四川火锅宽粉食材","20.00","1","null","口味：火锅川粉240g*5袋","null","null","交易成功","null",="2022080522001192651433454853","20.00","20.00","没有申请退款","无退款申请","2022-08-05 04:51:06","2022-08-05 04:51:11"
="1635022995240204077",="1635022995240204077","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080522001103131415570215","4.28","4.28","没有申请退款","无退款申请","2022-08-05 04:46:56","2022-08-05 04:47:06"
="2799836676653002058",="2799836676653002058","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH36","颜色分类：【甜酒曲】甜味型8g*10袋+风味型8g*10袋（无赠品）","null","null","交易成功","AQZH36",="2022080522001136941428282464","12.52","12.52","没有申请退款","无退款申请","2022-08-05 04:32:16","2022-08-05 04:32:18"
="2799838692315871129",="2799838692315871129","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022080522001129521432764273","4.76","4.76","没有申请退款","无退款申请","2022-08-05 04:32:03","2022-08-05 04:32:11"
="2799839340105732268",="2799839340104732268","海底捞上汤酸菜鱼调料包老坛泡椒酸汤鱼火锅底料水煮鱼筷手小厨","9.90","1","null","口味：上汤酸菜鱼360g","null","null","交易成功","null",="2022080522001145831426634228","8.62","8.62","没有申请退款","无退款申请","2022-08-05 04:31:15","2022-08-05 04:32:01"
="2799839340106732268",="2799839340104732268","海底捞上汤酸菜鱼调料包老坛泡椒酸汤鱼火锅底料水煮鱼筷手小厨","9.90","1","null","口味：精品水煮鱼210g","null","null","交易成功","null",="2022080522001145831426634228","8.62","8.62","没有申请退款","无退款申请","2022-08-05 04:31:15","2022-08-05 04:32:01"
="2801502075394604654",="2801502075394604654","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","13.50","1","AQZH04","颜色分类：5g*20袋【送蒸布+切刀】","null","null","交易成功","AQZH04",="2022080522001143861436327918","13.50","13.50","没有申请退款","无退款申请","2022-08-05 04:29:59","2022-08-05 04:30:06"
="2801500311698547368",="2801500311698547368","海天凉拌酱油500ml 凉拌菜专用酱油沙拉汁炒菜火锅点蘸鱼虾海鲜","25.00","2","htlbjy01","null","null","null","交易成功","htlbjy01",="2022080522001183281427878412","20.54","20.54","没有申请退款","无退款申请","2022-08-05 04:24:32","2022-08-05 04:24:37"
="2801077310917050714",="2801077310917050714","辣贵妃特辣兵红烧辣椒酱280g*3瓶湖南特产剁椒酱超特辣拌面下饭菜","22.90","1","null","口味：红烧辣椒酱280g*2瓶","null","null","交易成功","null",="2022080522001173011405527757","22.87","22.87","没有申请退款","无退款申请","2022-08-05 04:04:24","2022-08-05 04:04:32"
="1635072745619139398",="1635072745619139398","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","交易成功","hthxj001",="2022080522001176791414471600","9.99","9.99","没有申请退款","无退款申请","2022-08-05 03:56:47","2022-08-05 03:56:53"
="1635073537004012183",="1635073537004012183","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001191591409596427","6.56","6.56","没有申请退款","无退款申请","2022-08-05 03:53:59","2022-08-05 03:54:03"
="2801075078780851663",="2801075078780851663","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080522001178691413029789","4.28","4.28","没有申请退款","无退款申请","2022-08-05 03:36:26","2022-08-05 03:36:38"
="2801498007046091566",="2801498007046091566","海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","11.70","1","null","口味：香辣味120g*3包（送5包调味料）","null","null","交易成功","null",="2022080522001148161416390946","11.64","11.64","没有申请退款","无退款申请","2022-08-05 03:36:12","2022-08-05 03:37:18"
="2801493147830198526",="2801493147830198526","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：麻辣香锅220g*1袋（3-5人份）","null","null","交易成功","null",="2022080522001125141414981956","12.26","12.26","没有申请退款","无退款申请","2022-08-05 03:27:01","2022-08-05 03:27:10"
="2800700101227505022",="2800700101227505022","草原红太阳红焖牛羊肉调味料160g*3袋红烧肉炖牛羊肉料包炒菜调料","7.90","1","null","口味：红焖牛羊肉调料160g*1袋","null","null","交易成功","null",="2022080522001133791418674197","7.67","7.67","没有申请退款","无退款申请","2022-08-05 03:21:19","2022-08-05 03:21:20"
="2801492859280503303",="2801492859280503303","好侍味嘟嘟牛肉微辣日式咖喱酱200g*3盒 拌饭加热即食日式咖喱酱","25.50","1","null","口味：牛肉中辣200g*3盒","null","null","交易成功","null",="2022080522001150131422197493","24.80","24.80","没有申请退款","无退款申请","2022-08-05 03:07:21","2022-08-05 03:07:24"
="2800695997714124602",="2800695997714124602","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080522001104841439042189","4.28","4.28","没有申请退款","无退款申请","2022-08-05 03:06:52","2022-08-05 03:06:54"
="2801492031075192253",="2801492031075192253","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001100031413559314","6.90","6.90","没有申请退款","无退款申请","2022-08-05 02:54:52","2022-08-05 02:55:23"
="2800694125538348171",="2800694125538348171","海天调料组合套装宿舍小瓶调味料厨房油盐酱醋调料品大全全套佐料","9.90","1","null","口味：【基础常用】4件套","null","null","交易关闭","null",="2022080522001166221417838383","9.61","9.61","退款成功","9.61","2022-08-05 02:51:56","2022-08-05 02:52:02"
="1634291184467412775",="1634291184467412775","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022080522001132611412531602","8.08","8.08","没有申请退款","无退款申请","2022-08-05 02:49:28","2022-08-05 02:49:29"
="2800692577617138735",="2800692577617138735","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001117791414614181","6.56","6.56","没有申请退款","无退款申请","2022-08-05 02:47:25","2022-08-05 02:47:27"
="2799824364700067462",="2799824364700067462","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001144315729173447","6.56","6.56","没有申请退款","无退款申请","2022-08-05 02:42:45","2022-08-05 02:43:41"
="2799824652158423903",="2799824652158423903","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001168391441763435","6.56","6.56","没有申请退款","无退款申请","2022-08-05 02:34:24","2022-08-05 02:34:30"
="1635069613381249792",="1635069613381249792","海底捞手工牛油火锅底料500g正宗四川重庆麻辣成都老火锅炒制商用","50.00","1","null","null","null","null","交易成功","null",="2022080522001175801425767191","19.31","19.31","没有申请退款","无退款申请","2022-08-05 02:33:41","2022-08-05 02:33:47"
="2800691569220814833",="2800691569220814833","草原红太阳火锅蘸料180g*6袋芝麻酱拌面酱韭花酱花生酱火锅蘸料","6.90","1","null","口味：香辣180g*1袋","null","null","交易成功","null",="2022080522001190171418632800","6.70","6.70","没有申请退款","无退款申请","2022-08-05 02:31:02","2022-08-05 02:31:08"
="2800690993219237660",="2800690993219237660","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001151511440029222","6.56","6.56","没有申请退款","无退款申请","2022-08-05 02:29:23","2022-08-05 02:29:28"
="1635068605773916880",="1635068605773916880","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080522001144231414596144","4.50","4.50","没有申请退款","无退款申请","2022-08-05 02:27:51","2022-08-05 02:28:03"
="2801062010895013824",="2801062010895013824","太太笑香辣包香辣粉撒料调料2g*100小包装外卖商用辣椒面火锅干碟","20.00","1","null","null","null","null","交易关闭","null",="2022080522001118911424629746","14.46","14.46","退款成功","14.46","2022-08-05 02:23:49","2022-08-05 02:23:58"
="2800688581320770044",="2800688581320770044","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨冬阴功底料120g","null","null","交易成功","null",="2022080522001153941432312073","6.56","6.56","没有申请退款","无退款申请","2022-08-05 02:17:19","2022-08-05 02:17:20"
="2800685557857374700",="2800685557857374700","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001130551423736112","6.56","6.56","没有申请退款","无退款申请","2022-08-05 02:15:40","2022-08-05 02:15:45"
="1634968382982530785",="1634968382982530785","正宗蓬盛香港橄榄菜180g*3瓶广东潮汕特产咸酱吃粥咸菜下饭菜咸菜","22.80","1","null","口味：【每瓶7.6元】橄榄菜180g*3瓶","null","null","交易成功","null",="2022080522001141261422142501","22.12","22.12","没有申请退款","无退款申请","2022-08-05 02:14:08","2022-08-05 02:14:14"
="2800686781445138064",="2800686781445138064","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022080522001103871433729959","6.90","6.90","没有申请退款","无退款申请","2022-08-05 02:12:39","2022-08-05 02:12:46"
="1634288556336853781",="1634288556336853781","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022080522001155251440891245","38.42","38.42","没有申请退款","无退款申请","2022-08-05 02:08:22","2022-08-05 02:08:24"
="1634967986812684089",="1634967986812684089","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","41.80","1","MJZH62","口味：【共6盒】原味牛肉2盒+玉米2盒+咖喱2盒","null","null","交易成功","MJZH62",="2022080522001124391447888083","31.73","31.73","没有申请退款","无退款申请","2022-08-05 02:06:26","2022-08-05 02:06:30"
="1634288448168650988",="1634288448168650988","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022080522001166411425980965","8.25","8.25","没有申请退款","无退款申请","2022-08-05 02:03:04","2022-08-05 02:03:06"
="1634287260707435194",="1634287260707435194","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022080522001199481428212304","21.16","21.16","没有申请退款","无退款申请","2022-08-05 01:59:33","2022-08-05 01:59:41"
="1634288124123973993",="1634288124123973993","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","3","null","口味：上汤酸菜鱼360g*1袋","null","null","交易成功","null",="2022080522001193821431651490","29.23","29.23","没有申请退款","无退款申请","2022-08-05 01:58:21","2022-08-05 01:58:30"
="1635014031745480394",="1635014031745480394","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022080522001188231413117963","4.90","4.90","没有申请退款","无退款申请","2022-08-05 01:50:53","2022-08-05 01:51:09"
="1635013419825340496",="1635013419825340496","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080522001169071417247925","4.28","4.28","没有申请退款","无退款申请","2022-08-05 01:49:36","2022-08-05 01:49:46"
="2801052650949545059",="2801052650948545059","海底捞水煮肉片调味料100g *3包家常菜火锅水煮肉片川菜调味料包","23.70","1","null","null","null","null","交易成功","null",="2022080522001190571409119769","23.63","23.63","没有申请退款","无退款申请","2022-08-05 01:46:22","2022-08-05 01:46:30"
="2801052650950545059",="2801052650948545059","太太乐糖醋排骨调味料100g糖醋排骨鱼糖醋里脊糖醋汁糖醋酱调味料","19.80","1","TTLZH14","口味：【每袋6.6元】糖醋排骨调料100g*3袋","null","null","交易成功","TTLZH14",="2022080522001190571409119769","19.74","19.74","没有申请退款","无退款申请","2022-08-05 01:46:22","2022-08-05 01:46:30"
="2800675837653919266",="2800675837653919266","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","9.50","1","AQZH27","颜色分类：【甜味型】甜酒曲8g*10袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH27",="2022080522001102471438419102","9.22","9.22","没有申请退款","无退款申请","2022-08-05 01:40:59","2022-08-05 01:41:06"
="2801474643518736536",="2801474643518736536","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022080522001136581408055066","22.32","22.32","没有申请退款","无退款申请","2022-08-05 01:40:54","2022-08-05 01:40:56"
="1635064357944999596",="1635064357944999596","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022080522001131881430635799","8.50","8.50","没有申请退款","无退款申请","2022-08-05 01:37:07","2022-08-05 01:37:30"
="2799808452183861603",="2799808452183861603","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","50.80","1","MJZH58","口味：【共8盒】4口味各2盒（经典款）","null","null","交易成功","MJZH58",="2022080522001149431424122676","38.26","38.26","没有申请退款","无退款申请","2022-08-05 01:31:43","2022-08-05 01:31:45"
="1634285316123569898",="1634285316123569898","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001175061412878144","6.56","6.56","没有申请退款","无退款申请","2022-08-05 01:29:44","2022-08-05 01:29:53"
="2800670005649395865",="2800670005649395865","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001133061414849444","6.56","6.56","没有申请退款","无退款申请","2022-08-05 01:24:34","2022-08-05 01:24:38"
="2801045846247691661",="2801045846247691661","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001125221412769925","6.56","6.56","没有申请退款","无退款申请","2022-08-05 01:19:35","2022-08-05 01:19:40"
="1635062017890827793",="1635062017890827793","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001173751434494919","6.56","6.56","没有申请退款","无退款申请","2022-08-05 01:16:51","2022-08-05 01:17:31"
="2800665721972682170",="2800665721972682170","海天锦上鲜蜜汁叉烧酱280g*2家用烤肉红烧腌制牛排骨面酱烘培调料","30.00","1","HTZH10","null","null","null","交易成功","HTZH10",="2022080522001136521435351790","17.72","17.72","没有申请退款","无退款申请","2022-08-05 01:15:39","2022-08-05 01:15:40"
="2799801252097793929",="2799801252097793929","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","50.80","1","MJZH58","口味：【共8盒】4口味各2盒（经典款）","null","null","交易成功","MJZH58",="2022080522001161651430709094","39.49","39.49","没有申请退款","无退款申请","2022-08-05 01:13:55","2022-08-05 01:13:56"
="2799799272245281162",="2799799272245281162","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：钙铁锌挂面*2袋+高钙挂面*1袋","null","null","交易成功","null",="2022080522001117281423179338","19.21","19.21","没有申请退款","无退款申请","2022-08-05 01:11:12","2022-08-05 01:11:16"
="2801462403518767309",="2801462403518767309","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH36","颜色分类：【甜酒曲】甜味型8g*10袋+风味型8g*10袋（无赠品）","null","null","交易成功","AQZH36",="2022080522001162871434887182","12.52","12.52","没有申请退款","无退款申请","2022-08-05 01:10:16","2022-08-05 01:10:18"
="2799793368881828248",="2799793368881828248","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001129851442329150","6.56","6.56","没有申请退款","无退款申请","2022-08-05 01:03:43","2022-08-05 01:03:50"
="2801038610155122852",="2801038610155122852","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001161921436447788","6.56","6.56","没有申请退款","无退款申请","2022-08-05 01:02:39","2022-08-05 01:02:46"
="1635007227549939477",="1635007227549939477","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022080522001119191416243477","6.56","6.56","没有申请退款","无退款申请","2022-08-05 00:59:56","2022-08-05 22:07:21"
="2801456175464249234",="2801456175464249234","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022080522001119521433833112","9.41","9.41","没有申请退款","无退款申请","2022-08-05 00:57:01","2022-08-05 00:57:08"
="2800659493331901360",="2800659493331901360","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080522001168591410019205","6.56","6.56","没有申请退款","无退款申请","2022-08-05 00:56:56","2022-08-05 00:57:01"
="2801034182518882168",="2801034182517882168","崔字牌熟白芝麻粒236g家用带皮即食炒白芝麻杂粮干吃烘焙汤圆馅料","26.90","1","null","null","null","null","交易成功","null",="2022080522001142281427108838","13.49","13.49","没有申请退款","无退款申请","2022-08-05 00:56:23","2022-08-05 00:56:25"
="2801034182519882168",="2801034182517882168","安琪百钻蜜蜜豆500g*3袋熟红小豆烘焙即食小红豆粒粽子奶茶店专用","12.80","1","bzmd01","颜色分类：蜜蜜豆500g*1袋","null","null","交易成功","bzmd01",="2022080522001142281427108838","12.42","12.42","没有申请退款","无退款申请","2022-08-05 00:56:23","2022-08-05 00:56:25"
="2801035982050188757",="2801035982050188757","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022080522001118811423660010","8.50","8.50","没有申请退款","无退款申请","2022-08-05 00:56:16","2022-08-05 00:56:17"
