"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1653259512124129595",="1653259512124129595","太太乐三鲜鸡精100g*2袋 炒菜提鲜煲汤代替味精鸡精家用厨房调料","11.60","1","TTLZH09","null","null","null","交易成功","TTLZH09",="2022082622001186061439680248","10.48","10.48","没有申请退款","无退款申请","2022-08-26 14:20:39","2022-08-26 14:27:26"
="2845820557848856147",="2845820557848856147","安琪百钻葡萄糖酸内酯粉家用自制豆腐花脑豆花内脂专用凝固剂商用","11.80","1","bzptts01","颜色分类：葡萄糖酸内酯1盒【3g*24袋】","null","null","交易成功","bzptts01",="2022082622001117791439199190","11.45","11.45","没有申请退款","无退款申请","2022-08-26 14:20:34","2022-08-26 14:21:00"
="1654074445270403292",="1654074445269403292","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","15.60","1","null","口味：香辣蘸料120g*4袋","null","null","交易成功","null",="2022082622001166001440499515","14.82","14.82","没有申请退款","无退款申请","2022-08-26 14:19:37","2022-08-26 14:20:02"
="1654074445271403292",="1654074445269403292","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.80","1","null","口味：原味蘸料120g*2袋","null","null","交易成功","null",="2022082622001166001440499515","7.41","7.41","没有申请退款","无退款申请","2022-08-26 14:19:37","2022-08-26 14:20:02"
="1654074445272403292",="1654074445269403292","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","19.90","1","null","口味：手做牛油500g*1袋","null","null","交易成功","null",="2022082622001166001440499515","18.91","18.91","没有申请退款","无退款申请","2022-08-26 14:19:37","2022-08-26 14:20:02"
="1654074445273403292",="1654074445269403292","【红包福利】详情咨询客服","3.00","1","null","null","null","null","交易成功","null",="2022082622001166001440499515","0.00","0.00","没有申请退款","无退款申请","2022-08-26 14:19:37","2022-08-26 14:20:02"
="2844938124472929718",="2844938124472929718","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022082622001124461400916655","9.41","9.41","没有申请退款","无退款申请","2022-08-26 14:18:17","2022-08-26 14:22:00"
="1654071997900129595",="1654071997900129595","太太乐三鲜鸡精100g*4袋 炒菜增鲜煲汤鸡精粉调料替代味精调味料","19.90","2","TTLZH11","null","null","null","交易成功","TTLZH11",="2022082622001186061440105775","38.61","38.61","没有申请退款","无退款申请","2022-08-26 14:17:58","2022-08-26 14:27:24"
="1654073149071896670",="1654073149070896670","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022082622001158261445011384","20.88","20.88","没有申请退款","无退款申请","2022-08-26 14:17:39","2022-08-26 14:20:55"
="1654073149072896670",="1654073149070896670","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022082622001158261445011384","20.89","20.89","没有申请退款","无退款申请","2022-08-26 14:17:39","2022-08-26 14:20:55"
="2846558127910153049",="2846558127910153049","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022082622001149451410010420","39.04","39.04","没有申请退款","无退款申请","2022-08-26 14:15:36","2022-08-26 14:15:42"
="2846557947089953019",="2846557947089953019","安琪百钻低筋小麦粉500g 蛋糕粉面包粉糕点饼干烘焙专用原料家用","18.90","1","BZZH35","口味：低筋小麦粉500g*3袋","null","null","交易关闭","BZZH35",="2022082622001119421400378846","18.34","18.34","退款成功","18.34","2022-08-26 14:14:11","2022-08-26 14:14:23"
="2846198990787205854",="2846198990787205854","太太乐三鲜鸡精100g*4袋 炒菜增鲜煲汤鸡精粉调料替代味精调味料","19.90","1","TTLZH11","null","null","null","交易成功","TTLZH11",="2022082622001150371403354450","19.90","19.90","没有申请退款","无退款申请","2022-08-26 14:14:01","2022-08-26 14:14:04"
="2844927072006691447",="2844927072006691447","海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","1","htskz02","null","null","null","交易成功","htskz02",="2022082622001196315729704540","19.21","19.21","没有申请退款","无退款申请","2022-08-26 14:12:44","2022-08-26 14:12:50"
="1653959462014267188",="1653959462014267188","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022082622001154421403996708","6.69","6.69","没有申请退款","无退款申请","2022-08-26 14:12:41","2022-08-26 14:12:45"
="1653987939157819668",="1653987939157819668","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022082622001182611438028343","38.42","38.42","没有申请退款","无退款申请","2022-08-26 14:12:05","2022-08-26 14:12:17"
="2844923004582543454",="2844923004582543454","太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","交易成功","ttljj02",="2022082622001165531457494986","19.31","19.31","没有申请退款","无退款申请","2022-08-26 14:12:00","2022-08-26 14:12:09"
="1653250368747292492",="1653250368747292492","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022082622001168891451835760","8.25","8.25","没有申请退款","无退款申请","2022-08-26 14:11:39","2022-08-26 14:12:16"
="2846195282292793529",="2846195282292793529","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","请发邮政","交易成功","null",="2022082622001129751451203560","6.56","6.56","没有申请退款","无退款申请","2022-08-26 14:11:06","2022-08-26 14:11:51"
="2846193554547744803",="2846193554547744803","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022082622001122401419996481","4.76","4.76","没有申请退款","无退款申请","2022-08-26 14:10:43","2022-08-26 14:13:00"
="1653249540695163778",="1653249540695163778","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001173741447081712","6.56","6.56","没有申请退款","无退款申请","2022-08-26 14:10:20","2022-08-26 14:10:25"
="2846190854782070902",="2846190854782070902","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH36","颜色分类：【甜酒曲】甜味型8g*10袋+风味型8g*10袋（无赠品）","null","null","交易成功","AQZH36",="2022082622001137231435555442","12.52","12.52","没有申请退款","无退款申请","2022-08-26 14:09:58","2022-08-26 14:10:10"
="2845799569584782143",="2845799569584782143","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","2","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022082622001145181438470669","38.42","38.42","没有申请退款","无退款申请","2022-08-26 14:09:31","2022-08-26 14:09:41"
="2845801045001327246",="2845801045001327246","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022082622001104051457352911","5.34","5.34","没有申请退款","无退款申请","2022-08-26 14:09:15","2022-08-26 14:09:26"
="2845796653666935250",="2845796653666935250","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022082622001147751448234165","12.90","12.90","没有申请退款","无退款申请","2022-08-26 14:08:07","2022-08-26 14:08:20"
="1653983475496285287",="1653983475496285287","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001187681438275448","6.56","6.56","没有申请退款","无退款申请","2022-08-26 14:07:55","2022-08-26 14:07:57"
="2846545527475453112",="2846545527475453112","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022082622001199771439694857","4.50","4.50","没有申请退款","无退款申请","2022-08-26 14:07:43","2022-08-26 14:07:57"
="1653954314619285287",="1653954314619285287","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001187681438336684","6.56","6.56","没有申请退款","无退款申请","2022-08-26 14:07:30","2022-08-26 14:07:34"
="2844909972944188117",="2844909972944188117","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022082622001133051452718468","8.25","8.25","没有申请退款","无退款申请","2022-08-26 14:06:07","2022-08-26 14:06:09"
="2846182898336230321",="2846182898336230321","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","19.50","1","AQZH25","颜色分类：【甜味型】甜酒曲8g*30袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH25",="2022082622001129261443582601","18.92","18.92","没有申请退款","无退款申请","2022-08-26 14:05:17","2022-08-26 14:05:28"
="2844907956917658907",="2844907956917658907","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","13.90","1","AQZH22","颜色分类：耐高糖酵母5g*20袋【无赠品】","null","null","交易成功","AQZH22",="2022082622001167711436400118","13.21","13.21","没有申请退款","无退款申请","2022-08-26 14:05:08","2022-08-26 14:05:19"
="2846179586535686922",="2846179586535686922","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","34.99","1","null","口味：麻辣拉面320g*3袋","null","null","交易成功","null",="2022082622001144681438731722","34.99","34.99","没有申请退款","无退款申请","2022-08-26 14:03:53","2022-08-26 14:03:55"
="1653949958896290093",="1653949958896290093","凤球唛番茄酱番茄沙司250g*2瓶蕃茄酱家用商用挤压瓶薯条专用蘸酱","9.80","1","FQMZH18","null","null","null","交易成功","FQMZH18",="2022082622001129281446503277","9.51","9.51","没有申请退款","无退款申请","2022-08-26 14:03:43","2022-08-26 14:03:59"
="1653980091088109773",="1653980091087109773","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","13.80","1","null","口味：清油火锅底料120g*2袋（送5包干碟）","null","null","交易成功","null",="2022082622001151171443573467","13.39","13.39","没有申请退款","无退款申请","2022-08-26 14:03:09","2022-08-26 14:03:15"
="1653980091089109773",="1653980091087109773","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","12.90","5","null","口味：清油火锅底料220g*1袋","null","null","交易成功","null",="2022082622001151171443573467","62.57","62.57","没有申请退款","无退款申请","2022-08-26 14:03:09","2022-08-26 14:03:15"
="2845787329414058906",="2845787329414058906","王致和红豆沙馅泥500g*3袋装蛋黄酥粽子包子烘焙面包馅料家用即食","22.90","1","WZHZH07","颜色分类：红豆馅500g*3袋","null","null","交易成功","WZHZH07",="2022082622001171061437814198","22.22","22.22","没有申请退款","无退款申请","2022-08-26 14:02:20","2022-08-26 14:02:38"
="2844904500334389343",="2844904500334389343","海底捞金汤酸汤肥牛调料包家用黄灯笼辣椒商用酸辣料理包酸菜鱼","9.90","1","null","口味：酸汤肥牛200g（无赠品）","null","null","交易成功","null",="2022082622001125451411171607","9.61","9.61","没有申请退款","无退款申请","2022-08-26 14:02:05","2022-08-26 14:02:10"
="1653948554493048389",="1653948554493048389","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","8.90","1","hthxj001","口味：【便捷小瓶】-.海鲜酱250g*1瓶","null","null","交易成功","hthxj001",="2022082622001123571433192612","8.90","8.90","没有申请退款","无退款申请","2022-08-26 14:01:32","2022-08-26 14:01:38"
="2845783765739062458",="2845783765739062458","海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","6","htskz02","null","null","null","交易成功","htskz02",="2022082622001128691440686294","118.80","118.80","没有申请退款","无退款申请","2022-08-26 14:01:07","2022-08-26 14:05:40"
="2846530119868041950",="2846530119868041950","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022082622001142261449728437","12.26","12.26","没有申请退款","无退款申请","2022-08-26 14:00:41","2022-08-26 14:01:14"
="2845783621124328355",="2845783621124328355","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022082622001128901404035448","12.26","12.26","没有申请退款","无退款申请","2022-08-26 14:00:02","2022-08-26 14:00:03"
="2844900684026656210",="2844900684026656210","太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","2","ttljj02","null","null","null","交易成功","ttljj02",="2022082622001199951402467205","38.61","38.61","没有申请退款","无退款申请","2022-08-26 13:59:56","2022-08-26 14:01:26"
="2846168318905084820",="2846168318905084820","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001144951406619197","6.56","6.56","没有申请退款","无退款申请","2022-08-26 13:59:06","2022-08-26 14:00:50"
="2846170874208466952",="2846170874208466952","太太乐三鲜鸡精100g三鲜鸡精煲汤炒菜提味增鲜替代味精家用调味料","6.80","1","ttljj01","null","null","null","交易成功","ttljj01",="2022082622001147961453261770","6.60","6.60","没有申请退款","无退款申请","2022-08-26 13:59:06","2022-08-26 13:59:08"
="2846170118299719648",="2846170118299719648","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022082622001144091442203095","4.28","4.28","没有申请退款","无退款申请","2022-08-26 13:58:56","2022-08-26 13:59:41"
="2846166194959641618",="2846166194959641618","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：香辣蘸料120g*3袋","null","null","交易成功","null",="2022082622001116021430930993","11.35","11.35","没有申请退款","无退款申请","2022-08-26 13:57:54","2022-08-26 13:58:01"
="1653971703548347881",="1653971703548347881","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022082622001194141442600440","19.21","19.21","没有申请退款","无退款申请","2022-08-26 13:54:41","2022-08-26 13:55:44"
="1653970731958026995",="1653970731958026995","陈克明鸡蛋风味面500g*3袋 非油炸波纹面条方便面麻辣烫火锅面条","15.90","1","null","口味：【非油炸】鸡蛋风味面500g*2袋(小包）","null","null","交易成功","null",="2022082622001174061444262900","15.43","15.43","没有申请退款","无退款申请","2022-08-26 13:54:16","2022-08-26 13:54:21"
="2844887328939295363",="2844887328939295363","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022082622001199371403166365","8.08","8.08","没有申请退款","无退款申请","2022-08-26 13:54:15","2022-08-26 13:54:17"
="2846515323757888941",="2846515323757888941","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022082622001182681438875433","9.41","9.41","没有申请退款","无退款申请","2022-08-26 13:52:06","2022-08-26 13:52:14"
="1653969543192437275",="1653969543192437275","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022082622001177351423096638","4.28","4.28","没有申请退款","无退款申请","2022-08-26 13:51:01","2022-08-26 13:51:16"
="2845768069177407028",="2845768069177407028","凤球唛番茄调味酱850g沙司商用手抓饼薯条披萨意大利面酱番茄酱","12.90","2","null","null","null","null","交易成功","null",="2022082622001178471455863006","21.94","21.94","没有申请退款","无退款申请","2022-08-26 13:50:58","2022-08-26 13:50:59"
="2844882108661340757",="2844882108661340757","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022082622001177921452161337","4.28","4.28","没有申请退款","无退款申请","2022-08-26 13:50:58","2022-08-26 13:51:06"
="2844865044848884959",="2844865044848884959","凤球唛番茄调味酱850g沙司商用手抓饼薯条披萨意大利面酱番茄酱","12.90","2","null","null","null","null","交易成功","null",="2022082622001173821451652044","21.94","21.94","没有申请退款","无退款申请","2022-08-26 13:50:20","2022-08-26 13:50:37"
="2844881604129813514",="2844881604129813514","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022082622001168801452085700","12.26","12.26","没有申请退款","无退款申请","2022-08-26 13:49:29","2022-08-26 13:49:39"
="2846510787548764555",="2846510787548764555","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","2","TTLZH13","null","null","null","交易成功","TTLZH13",="2022082622001188271440001109","76.83","76.83","没有申请退款","无退款申请","2022-08-26 13:49:27","2022-08-26 13:49:32"
="1653232512668353897",="1653232512668353897","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022082622001199881450905842","4.28","4.28","没有申请退款","无退款申请","2022-08-26 13:48:47","2022-08-26 13:49:00"
="1653967527255073895",="1653967527255073895","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","2","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022082622001146921453515314","35.89","35.89","没有申请退款","无退款申请","2022-08-26 13:48:44","2022-08-26 13:48:54"
="1653964935193812486",="1653964935193812486","王致和韭花酱320g*2瓶 商用涮羊肉烧烤蘸菜酱涮羊肉烧烤火锅蘸料","8.90","1","wzhjhj01","口味：韭菜花酱320g*1瓶","null","null","交易成功","wzhjhj01",="2022082622001160891459340157","8.64","8.64","没有申请退款","无退款申请","2022-08-26 13:46:33","2022-08-26 13:46:38"
="1653932426983192585",="1653932426983192585","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.80","1","null","口味：【买就送5】醇香牛油+浓香牛油","null","null","交易成功","null",="2022082622001150461400702670","13.77","13.77","没有申请退款","无退款申请","2022-08-26 13:45:10","2022-08-26 13:45:14"
="2845756333447592331",="2845756333447592331","王致和纯芝麻酱225g*3瓶正宗热干面专用拌面酱面包烘培酱火锅蘸料","12.80","1","wzhczmj01","口味：纯芝麻酱225g*1瓶","null","null","交易成功","wzhczmj01",="2022082622001122641441224507","12.42","12.42","没有申请退款","无退款申请","2022-08-26 13:45:01","2022-08-26 13:45:03"
="1653932246993258983",="1653932246993258983","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","9.50","1","AQZH06","颜色分类：5g*10袋【送蒸布+切刀】","null","null","交易成功","AQZH06",="2022082622001176981453773525","9.37","9.37","没有申请退款","无退款申请","2022-08-26 13:45:00","2022-08-26 13:45:04"
="1653932318601009269",="1653932318601009269","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","1","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022082622001152571443260569","17.95","17.95","没有申请退款","无退款申请","2022-08-26 13:44:15","2022-08-26 13:44:20"
="2845755001994313641",="2845755001994313641","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001164371407354721","6.56","6.56","没有申请退款","无退款申请","2022-08-26 13:44:15","2022-08-26 13:44:39"
="1654041037027038497",="1654041037027038497","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","53.20","1","MJZH58","口味：【共8盒】4口味各2盒（经典款）","null","null","交易成功","MJZH58",="2022082622001128441455090700","40.54","40.54","没有申请退款","无退款申请","2022-08-26 13:41:36","2022-08-26 13:41:40"
="1653959571968324677",="1653959571968324677","川崎纯芝麻酱168g*3袋正宗热干面酱拌面酱凉皮面条调料包火锅蘸料","9.90","1","cqczmj02","口味：纯芝麻酱168g*1袋（挤挤装）","null","null","交易成功","cqczmj02",="2022082622001181171446848765","9.61","9.61","没有申请退款","无退款申请","2022-08-26 13:41:27","2022-08-26 13:41:49"
="1654037509924168483",="1654037509924168483","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022082622001197541458884995","4.28","4.28","没有申请退款","无退款申请","2022-08-26 13:39:35","2022-08-26 13:39:43"
="2846492463564169818",="2846492463564169818","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001173621446241380","6.90","6.90","没有申请退款","无退款申请","2022-08-26 13:39:19","2022-08-26 13:39:23"
="2846491635662328450",="2846491635662328450","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022082622001115621442076911","20.28","20.28","没有申请退款","无退款申请","2022-08-26 13:38:50","2022-08-26 13:38:59"
="1653926954767832286",="1653926954767832286","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","17.80","2","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*2瓶","null","null","交易成功","hthxj001",="2022082622001198471455292766","34.54","34.54","没有申请退款","无退款申请","2022-08-26 13:38:19","2022-08-26 13:38:31"
="2846490663680965952",="2846490663680965952","草原红太阳羊蝎子调料包200g*3袋炖羊里脊酱料商用老北京火锅底料","9.90","1","null","口味：【鲜香】羊蝎子调料200g*1袋（送2包干碟）","null","null","交易成功","null",="2022082622001140011432648018","8.91","8.91","没有申请退款","无退款申请","2022-08-26 13:38:17","2022-08-26 13:38:23"
="1653957015199432197",="1653957015199432197","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001131061441701670","6.56","6.56","没有申请退款","无退款申请","2022-08-26 13:36:56","2022-08-26 13:37:02"
="1653956439309581077",="1653956439309581077","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022082622001190641440257375","20.28","20.28","没有申请退款","无退款申请","2022-08-26 13:36:40","2022-08-26 13:36:45"
="2846486271369338202",="2846486271369338202","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022082622001123091441677605","6.56","6.56","没有申请退款","无退款申请","2022-08-26 13:35:45","2022-08-26 13:35:55"
="1653221892088521075",="1653221892088521075","凤球唛黑胡椒汁250g 黑椒汁牛排烤肉酱意大利面酱烤肉酱拌饭酱汁","35.90","1","FQMZH24","口味：黑胡椒汁250g*3瓶","null","null","交易成功","FQMZH24",="2022082622001190491459642789","34.83","34.83","没有申请退款","无退款申请","2022-08-26 13:35:29","2022-08-26 13:35:35"
="2844852192559044141",="2844852192559044141","海天调料组合套装宿舍小瓶调味料厨房油盐酱醋调料品大全全套佐料","43.80","1","null","口味：【豪华家庭装调料】13件套","null","null","交易成功","null",="2022082622001189471454679479","42.49","42.49","没有申请退款","无退款申请","2022-08-26 13:34:56","2022-08-26 13:35:01"
="2845735489612904350",="2845735489612904350","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022082622001169841450185000","12.26","12.26","没有申请退款","无退款申请","2022-08-26 13:33:54","2022-08-26 13:33:58"
="1654033441637055978",="1654033441637055978","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022082622001130951407105840","8.08","8.08","没有申请退款","无退款申请","2022-08-26 13:33:09","2022-08-26 13:33:25"
="2846477595928209156",="2846477595928209156","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH28",="2022082622001100011427933954","5.87","5.87","没有申请退款","无退款申请","2022-08-26 13:32:00","2022-08-26 13:32:22"
="2846116478747179930",="2846116478746179930","味千优质蛋白拉面500g5人份不带料包半干速食面条日式家用商用","10.99","1","null","口味：优质蛋白拉面500g*1包","null","null","交易成功","null",="2022082622001198131449416679","10.67","10.67","没有申请退款","无退款申请","2022-08-26 13:31:57","2022-08-26 13:32:01"
="2846116478748179930",="2846116478746179930","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋（经典款）","null","null","交易成功","null",="2022082622001198131449416679","32.01","32.01","没有申请退款","无退款申请","2022-08-26 13:31:57","2022-08-26 13:32:01"
="2844845928796883410",="2844845928796883410","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022082622001163071444569731","21.16","21.16","没有申请退款","无退款申请","2022-08-26 13:31:33","2022-08-26 13:31:50"
="1653951363592541397",="1653951363592541397","太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","交易成功","ttljj02",="2022082622001112911457785445","19.90","19.90","没有申请退款","无退款申请","2022-08-26 13:31:20","2022-08-26 13:31:31"
="2846476479559137148",="2846476479559137148","海天瑶柱鲍鱼汁390g 小瓶家用捞饭拌面酱即食海参鲍汁调味料煲汤","20.00","1","htbyz001","口味：鲍鱼汁390g*1瓶","null","null","交易成功","htbyz001",="2022082622001149471453515638","13.39","13.39","没有申请退款","无退款申请","2022-08-26 13:30:26","2022-08-26 13:30:33"
