"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1631353117690177091",="1631353117690177091","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","null","交易成功","null",="2022073122001127101421402414","32.96","32.96","没有申请退款","无退款申请","2022-07-31 17:30:07","2022-07-31 17:30:09"
="2791920927631523401",="2791920927631523401","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.80","1","null","口味：【买就送5】醇香牛油+浓香牛油","null","null","交易成功","null",="2022073122001157091411955219","13.80","13.80","没有申请退款","无退款申请","2022-07-31 17:29:14","2022-07-31 17:29:20"
="2790234720470754116",="2790234720470754116","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：清油麻辣220g*1袋（3-5人份）","null","null","交易成功","null",="2022073122001174121415596296","12.83","12.83","没有申请退款","无退款申请","2022-07-31 17:28:35","2022-07-31 17:28:46"
="1631351893732842379",="1631351893732842379","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022073122001188861422523982","5.34","5.34","没有申请退款","无退款申请","2022-07-31 17:28:27","2022-07-31 17:28:29"
="1631351281426008693",="1631351281426008693","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","41.80","1","MJZH13","口味：咖喱牛肉*6盒","null","null","交易成功","MJZH13",="2022073122001148521430416814","29.71","29.71","没有申请退款","无退款申请","2022-07-31 17:27:27","2022-07-31 17:27:38"
="1631351137267538795",="1631351137267538795","王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","22.90","1","null","颜色分类：【每袋7.63元】红豆沙500g*3袋","null","null","交易成功","null",="2022073122001145391436491888","22.22","22.22","没有申请退款","无退款申请","2022-07-31 17:27:07","2022-07-31 17:27:21"
="1630577064114868375",="1630577064114868375","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","null","交易成功","null",="2022073122001144891429635451","32.01","32.01","没有申请退款","无退款申请","2022-07-31 17:26:56","2022-07-31 17:27:05"
="1631256854961334174",="1631256854961334174","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：鸡汤拉面305g*3袋","null","null","交易成功","null",="2022073122001143191418826208","32.01","32.01","没有申请退款","无退款申请","2022-07-31 17:26:31","2022-07-31 17:26:45"
="2790228420680753144",="2790228420680753144","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","2","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022073122001136341435989205","18.81","18.81","没有申请退款","无退款申请","2022-07-31 17:25:59","2022-07-31 17:26:04"
="2791910559324881252",="2791910559324881252","海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","38.70","2","null","口味：红烧牛肉自热米饭*3盒（送美极土豆泥1盒）","null","null","交易成功","null",="2022073122001176251434464911","75.08","75.08","没有申请退款","无退款申请","2022-07-31 17:23:58","2022-07-31 17:24:04"
="2791146097857462408",="2791146097857462408","安琪百钻赤砂糖300g蔗糖甘蔗红糖粉食糖烹饪炖煮冲饮烘焙原料调料","36.80","1","null","颜色分类：赤砂糖300g*7袋;口味：原味","null","null","交易成功","null",="2022073122001197071410591813","36.80","36.80","没有申请退款","无退款申请","2022-07-31 17:23:43","2022-07-31 17:24:55"
="1631317587300279680",="1631317587300279680","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022073122001119571404750889","12.57","12.57","没有申请退款","无退款申请","2022-07-31 17:23:30","2022-07-31 17:23:39"
="1631254838450426182",="1631254838450426182","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易成功","null",="2022073122001109661459869495","32.01","32.01","没有申请退款","无退款申请","2022-07-31 17:22:56","2022-07-31 17:22:58"
="2790219888420881424",="2790219888420881424","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001153331439745587","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:21:55","2022-07-31 17:22:00"
="2791141381545051804",="2791141381545051804","草原红太阳韭花酱200g*5袋 内蒙古韭菜花酱自制农家特产火锅蘸料","11.80","1","null","口味：【每袋3.6元】韭花酱200g*3袋","null","null","交易成功","null",="2022073122001179441426138902","11.80","11.80","没有申请退款","无退款申请","2022-07-31 17:21:08","2022-07-31 17:21:10"
="2790214596724140650",="2790214596723140650","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：麻辣香锅220g*1袋（3-5人份）","null","null","交易成功","null",="2022073122001135011455818348","12.80","12.80","没有申请退款","无退款申请","2022-07-31 17:19:58","2022-07-31 17:20:00"
="2790214596725140650",="2790214596723140650","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：上汤三鲜200g*1袋（3-5人份）","null","null","交易成功","null",="2022073122001135011455818348","12.80","12.80","没有申请退款","无退款申请","2022-07-31 17:19:58","2022-07-31 17:20:00"
="2790214596726140650",="2790214596723140650","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香菌汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022073122001135011455818348","12.80","12.80","没有申请退款","无退款申请","2022-07-31 17:19:58","2022-07-31 17:20:00"
="1631252138280639174",="1631252138280639174","味千拉面儿童猪骨汤拉面230g*2袋日式豚骨汤半干速食煮面带汤料包","39.80","2","null","null","null","null","交易成功","null",="2022073122001133331441667624","49.71","49.71","没有申请退款","无退款申请","2022-07-31 17:19:36","2022-07-31 17:19:38"
="2791139617491607860",="2791139617491607860","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","17.90","1","AQZH02","颜色分类：5g*30袋【送蒸布+切刀】","null","null","交易成功","AQZH02",="2022073122001155481424971806","16.06","16.06","没有申请退款","无退款申请","2022-07-31 17:19:32","2022-07-31 17:19:33"
="2790213732268821911",="2790213732267821911","安琪百钻冰粉伴侣20g*8袋四川冰粉专用配料组合花生碎葡萄干山楂","17.90","1","bzbfbl01","口味：冰粉伴侣160g*1袋（内含20g*8小袋）","null","null","交易成功","bzbfbl01",="2022073122001135721408541326","17.88","17.88","没有申请退款","无退款申请","2022-07-31 17:18:57","2022-07-31 17:19:03"
="2790213732269821911",="2790213732267821911","王致和多彩蜜豆500g*3袋 即食熟糖纳红豆奶茶烘培原料包粽子馅料","15.90","1","null","颜色分类：【尝鲜】多彩蜜豆500g*1袋","null","null","交易成功","null",="2022073122001135721408541326","15.88","15.88","没有申请退款","无退款申请","2022-07-31 17:18:57","2022-07-31 17:19:03"
="2790213732270821911",="2790213732267821911","六必居麻仁金丝菜220g*2瓶芝麻苤蓝咸菜丝酱菜配粥早餐下饭菜榨菜","13.80","1","null","口味：【酱渍菜】麻仁金丝220g*1瓶","null","null","交易成功","null",="2022073122001135721408541326","13.78","13.78","没有申请退款","无退款申请","2022-07-31 17:18:57","2022-07-31 17:19:03"
="2791476290750632828",="2791476290750632828","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022073122001170861430867193","39.60","39.60","没有申请退款","无退款申请","2022-07-31 17:17:50","2022-07-31 17:17:51"
="2790210492434593052",="2790210492434593052","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001184751428076166","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:17:25","2022-07-31 17:17:29"
="2790207936696230301",="2790207936696230301","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001168461426104536","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:16:57","2022-07-31 17:17:11"
="2791472042986268946",="2791472042986268946","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022073122001101271417601321","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:16:07","2022-07-31 17:16:12"
="2791472546603101436",="2791472546603101436","海天添丁甜醋450ml黑米醋组合产妇月子醋煲猪蹄猪脚姜醋广东甜醋","40.00","1","HTZH82","null","null","null","交易成功","HTZH82",="2022073122001112561403496124","17.80","17.80","没有申请退款","无退款申请","2022-07-31 17:15:45","2022-07-31 17:15:47"
="2791891515601288113",="2791891515601288113","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001163521433489647","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:15:00","2022-07-31 17:15:17"
="2790199152833774626",="2790199152833774626","雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","79.90","1","MJZH57","口味：【整箱12盒】4口味各3盒","null","null","交易成功","MJZH57",="2022073122001148411419299819","59.55","59.55","没有申请退款","无退款申请","2022-07-31 17:13:16","2022-07-31 17:13:25"
="2791121653340076006",="2791121653340076006","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001164031404575557","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:11:02","2022-07-31 17:11:08"
="1631244074307975585",="1631244074307975585","陈克明鸡蛋刀削挂面1kg×2袋陕西油泼面宽面条挂面烩面速食刀削面","17.90","1","null","口味：【经典原味】刀削挂面1kg+刀削面片240g","null","null","交易成功","null",="2022073122001151341440094815","17.37","17.37","没有申请退款","无退款申请","2022-07-31 17:11:02","2022-07-31 17:11:19"
="1631304915419405787",="1631304915419405787","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022073122001104101426344137","12.81","12.81","没有申请退款","无退款申请","2022-07-31 17:10:09","2022-07-31 17:10:10"
="1630560792570336674",="1630560792570336674","味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022073122001143761414768841","49.63","49.63","没有申请退款","无退款申请","2022-07-31 17:09:50","2022-07-31 17:09:56"
="2791878843772349948",="2791878843772349948","雀巢maggi美极土豆泥35g*6盒装冲泡即食代餐速食早餐夜宵懒人食品","39.90","1","null","口味：【新口味】混合口味*4盒（口味可备注）","null","null","交易成功","null",="2022073122001127381436579422","18.71","18.71","没有申请退款","无退款申请","2022-07-31 17:09:20","2022-07-31 17:09:26"
="2791116145063063449",="2791116145063063449","海底捞火锅底料小包装一人份麻辣清油牛油番茄冬阴功菌汤一人食","59.90","1","null","口味：【送电煮锅1个】浓香番茄125g*7包","null","null","交易成功","null",="2022073122001165471425345491","58.11","58.11","没有申请退款","无退款申请","2022-07-31 17:08:01","2022-07-31 17:08:07"
="2791877151051100438",="2791877151051100438","安琪百钻糖桂花蜂蜜250g瓶装家用桂花蜜米酒果酱烘焙咖啡伴侣商用","20.90","1","BZZH70","口味：糖菊花250g*1瓶+糖桂花250g*1瓶","null","null","交易成功","BZZH70",="2022073122001149401447008297","20.28","20.28","没有申请退款","无退款申请","2022-07-31 17:07:42","2022-07-31 17:07:45"
="2790189684089314902",="2790189684089314902","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022073122001114091415274751","11.31","11.31","没有申请退款","无退款申请","2022-07-31 17:07:28","2022-07-31 17:07:29"
="2791113517870761365",="2791113517870761365","陈克明鸡蛋龙须面800g*3袋家用爽滑风味挂面热干面凉面方便速食面","25.80","6","null","口味：鸡蛋爽滑挂面800g*3袋","null","null","交易成功","null",="2022073122001167861424217971","154.31","154.31","没有申请退款","无退款申请","2022-07-31 17:07:15","2022-07-31 17:07:23"
="1630558020949087486",="1630558020949087486","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨清油底料120g","null","null","交易成功","null",="2022073122001158941425015961","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:07:12","2022-07-31 17:07:18"
="1631301963346332292",="1631301963346332292","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001180971428295192","6.78","6.78","没有申请退款","无退款申请","2022-07-31 17:06:43","2022-07-31 17:06:45"
="1631239682069231370",="1631239682069231370","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022073122001113351459776315","4.90","4.90","没有申请退款","无退款申请","2022-07-31 17:05:50","2022-07-31 17:05:55"
="2791872255133937234",="2791872255133937234","好侍百梦多咖喱原味100g*3盒拌饭咖喱酱日式速食黄咖喱块酱料家用","45.00","1","null","口味：原味","null","null","交易成功","null",="2022073122001191061410960786","31.72","31.72","没有申请退款","无退款申请","2022-07-31 17:05:44","2022-07-31 17:05:45"
="2790184752717934917",="2790184752717934917","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","12.90","1","null","口味：清油火锅底料220g*1袋","null","null","交易成功","null",="2022073122001121511432066977","12.90","12.90","没有申请退款","无退款申请","2022-07-31 17:05:43","2022-07-31 17:05:50"
="2791869663831558607",="2791869663831558607","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001171171419481045","6.56","6.56","没有申请退款","无退款申请","2022-07-31 17:05:26","2022-07-31 17:05:27"
="1631329429007590591",="1631329429007590591","太太乐糖醋排骨调味料100g*3袋糖醋鱼料理包里脊拌面家用商用酱汁","29.90","1","null","null","null","null","交易成功","null",="2022073122001143201434240462","19.01","19.01","没有申请退款","无退款申请","2022-07-31 17:02:25","2022-07-31 17:02:27"
="2790178560511742507",="2790178560511742507","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022073122001184021404300252","6.90","6.90","没有申请退款","无退款申请","2022-07-31 17:02:21","2022-07-31 17:02:39"
="1631297715067081497",="1631297715067081497","凤球唛黑胡椒汁250g 黑椒汁牛排烤肉酱意大利面酱烤肉酱拌饭酱汁","14.90","1","fqmhhjz01","口味：黑胡椒汁250g*1瓶","null","null","交易成功","fqmhhjz01",="2022073122001157171415303848","14.46","14.46","没有申请退款","无退款申请","2022-07-31 17:01:56","2022-07-31 17:02:02"
="2791861455063392662",="2791861455063392662","味千拉面鸡汤猪骨汤拉面305g2人份带料包速食日式拌面条锅煮面","12.99","1","null","口味：鸡汤305g*1袋","null","null","交易成功","null",="2022073122001153731412683709","12.61","12.61","没有申请退款","无退款申请","2022-07-31 17:00:17","2022-07-31 17:00:18"
="1631326441511602599",="1631326441511602599","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH28",="2022073122001141091411674570","5.73","5.73","没有申请退款","无退款申请","2022-07-31 16:59:27","2022-07-31 16:59:31"
="1631294151116830968",="1631294151116830968","海底捞清油辣卤火锅底料350g 麻辣烫串串香麻辣牛油辣卤火锅底料","13.50","1","null","口味：清油辣卤火锅底料350g*1袋（送2包香辣包）","null","null","交易成功","null",="2022073122001127911423534015","13.10","13.10","没有申请退款","无退款申请","2022-07-31 16:57:58","2022-07-31 16:58:03"
="2791432334657016458",="2791432334657016458","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022073122001121141419000618","12.52","12.52","没有申请退款","无退款申请","2022-07-31 16:56:39","2022-07-31 16:57:00"
="2791432082772543409",="2791432082772543409","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","交易成功","AQZH07",="2022073122001190101426198890","5.50","5.50","没有申请退款","无退款申请","2022-07-31 16:56:28","2022-07-31 16:56:34"
="2791852383424618423",="2791852383424618423","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","8.50","1","null","口味：红咖喱牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001180541435346151","8.50","8.50","没有申请退款","无退款申请","2022-07-31 16:56:21","2022-07-31 16:56:27"
="2791853031139340407",="2791853031139340407","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022073122001172121414245531","4.76","4.76","没有申请退款","无退款申请","2022-07-31 16:56:18","2022-07-31 16:56:19"
="1631323957159939670",="1631323957159939670","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001125901432336301","6.90","6.90","没有申请退款","无退款申请","2022-07-31 16:55:58","2022-07-31 16:56:17"
="1631322805644645778",="1631322805644645778","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","10.80","1","AQZH09","颜色分类：油条膨松剂20g*10袋【送切刀】","null","null","交易成功","AQZH09",="2022073122001159281415278693","10.26","10.26","没有申请退款","无退款申请","2022-07-31 16:55:44","2022-07-31 16:55:50"
="2790164808431080631",="2790164808431080631","海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","1","htskz02","null","null","null","交易成功","htskz02",="2022073122001126081409716037","19.65","19.65","没有申请退款","无退款申请","2022-07-31 16:55:30","2022-07-31 16:58:21"
="2791850188000003044",="2791850188000003044","草原红太阳烧烤煨腌料原味30g*5袋 烧烤撒料家用腌肉料烧烤调味料","20.80","1","null","null","null","null","交易成功","null",="2022073122001142551421672015","11.16","11.16","没有申请退款","无退款申请","2022-07-31 16:55:28","2022-07-31 16:55:32"
="1631291307337843889",="1631291307337843889","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","交易成功","hthxj001",="2022073122001142941427598905","9.70","9.70","没有申请退款","无退款申请","2022-07-31 16:55:12","2022-07-31 16:55:18"
="1630546860388688897",="1630546860388688897","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","9.50","1","AQZH27","颜色分类：【甜味型】甜酒曲8g*10袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH27",="2022073122001132341441451771","9.22","9.22","没有申请退款","无退款申请","2022-07-31 16:54:15","2022-07-31 16:54:50"
="2791085113312345718",="2791085113312345718","味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022073122001162181419601991","49.71","49.71","没有申请退款","无退款申请","2022-07-31 16:53:10","2022-07-31 16:53:11"
="2790157968910299939",="2790157968910299939","陈克明麦芯自发粉900g*2袋家用包子馒头油条专用粉小麦面粉免酵母","35.00","1","null","null","null","null","交易成功","null",="2022073122001188971422224285","19.21","19.21","没有申请退款","无退款申请","2022-07-31 16:52:59","2022-07-31 16:53:07"
="2791423910135870043",="2791423910135870043","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001110621414818233","7.51","7.51","没有申请退款","无退款申请","2022-07-31 16:51:36","2022-07-31 16:51:44"
="1631318953749322695",="1631318953749322695","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","1","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022073122001187531429307613","17.95","17.95","没有申请退款","无退款申请","2022-07-31 16:51:14","2022-07-31 16:51:20"
="1631287239649846495",="1631287239649846495","安琪百钻高筋小麦粉500g家用做面包专用粉高筋面粉披萨烘焙原料","28.90","1","BZZH33","口味：高筋小麦粉500g*5袋","null","null","交易成功","BZZH33",="2022073122001103341435829137","28.84","28.84","没有申请退款","无退款申请","2022-07-31 16:51:09","2022-07-31 16:51:35"
="2791080865468848400",="2791080865468848400","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","null","交易成功","null",="2022073122001145891424761123","32.01","32.01","没有申请退款","无退款申请","2022-07-31 16:51:04","2022-07-31 16:51:06"
="2791079173457756325",="2791079173457756325","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：清油麻辣220g*1袋（3-5人份）","null","null","交易成功","null",="2022073122001148501444530427","12.83","12.83","没有申请退款","无退款申请","2022-07-31 16:50:14","2022-07-31 16:50:21"
="1631225318382050887",="1631225318382050887","陈克明鸡蛋龙须挂面150g*10袋细挂面炸酱面热干面凉面拌面方便面","25.80","1","null","口味：鸡蛋龙须挂面150g*15袋","null","null","交易成功","null",="2022073122001141001414638709","25.03","25.03","没有申请退款","无退款申请","2022-07-31 16:49:32","2022-07-31 16:49:39"
="2791076653695164966",="2791076653695164966","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022073122001112701428012521","20.84","20.84","没有申请退款","无退款申请","2022-07-31 16:49:10","2022-07-31 16:49:12"
="1630540164595761175",="1630540164595761175","太太乐味极鲜特级酿造酱油1.8L大桶实惠装生抽炒菜凉拌家用商用","39.90","1","ttlwjx01","净含量：1800ml;颜色分类：1桶","null","null","交易成功","ttlwjx01",="2022073122001104315728985967","17.22","17.22","没有申请退款","无退款申请","2022-07-31 16:47:07","2022-07-31 16:47:09"
="2791829811536751133",="2791829811536751133","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","2","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001156141405985388","13.11","13.11","没有申请退款","无退款申请","2022-07-31 16:45:11","2022-07-31 16:45:30"
="1631313517870734495",="1631313517869734495","海底捞鱼香肉丝调味料100g*3包川菜调味酱汁鱼香茄子家常菜调料包","30.00","1","null","null","null","null","交易成功","null",="2022073122001192191417689607","13.39","13.39","没有申请退款","无退款申请","2022-07-31 16:44:45","2022-07-31 16:46:11"
="1631313517871734495",="1631313517869734495","海底捞麻婆豆腐调味料80g*3袋家用川味麻辣豆腐速成炒菜麻婆酱料","35.00","1","null","null","null","null","交易成功","null",="2022073122001192191417689607","13.40","13.40","没有申请退款","无退款申请","2022-07-31 16:44:45","2022-07-31 16:46:11"
="1630538796137519385",="1630538796137519385","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","16.90","1","AQZH12","颜色分类：【红色包装】酵母5g*30袋（送蒸布+切刀）","null","null","交易成功","AQZH12",="2022073122001167141411012426","15.68","15.68","没有申请退款","无退款申请","2022-07-31 16:44:41","2022-07-31 16:44:45"
="2791069309107364050",="2791069309107364050","海天番茄沙司305g*3袋家用挤压瓶意面酱手抓饼番茄酱薯条挤挤装","30.00","1","HTZH89","null","null","null","交易成功","HTZH89",="2022073122001111231413174033","19.31","19.31","没有申请退款","无退款申请","2022-07-31 16:44:37","2022-07-31 16:46:21"
="2791068409043855722",="2791068409043855722","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022073122001161061415227156","4.76","4.76","没有申请退款","无退款申请","2022-07-31 16:44:05","2022-07-31 16:44:13"
="1631218478820426686",="1631218478820426686","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022073122001112291422214284","6.66","6.66","没有申请退款","无退款申请","2022-07-31 16:42:21","2022-07-31 16:42:23"
="2790136368461932018",="2790136368461932018","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022073122001158821420530050","21.31","21.31","没有申请退款","无退款申请","2022-07-31 16:41:50","2022-07-31 16:42:26"
="2790109944856102514",="2790109944856102514","特辣兵家乡外婆菜280g 湖南特产湘西外婆菜酱菜咸菜萝卜干下饭菜","29.90","1","null","口味：家乡外婆菜280g*3瓶","null","null","交易成功","null",="2022073122001160671410165675","26.02","26.02","没有申请退款","无退款申请","2022-07-31 16:41:32","2022-07-31 16:41:41"
="2791822359361792551",="2791822359361792551","川南榨菜53g下饭菜小包装四川儿童学生麻辣萝卜干木耳酸辣海带丝","14.90","1","null","口味：儿童榨菜53g*10包","null","null","交易成功","null",="2022073122001145361432919158","14.46","14.46","没有申请退款","无退款申请","2022-07-31 16:41:03","2022-07-31 16:41:05"
="2791401842919938317",="2791401842919938317","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨清油底料120g","null","null","交易成功","null",="2022073122001123791415835943","6.56","6.56","没有申请退款","无退款申请","2022-07-31 16:40:44","2022-07-31 16:40:51"
="1631277519088137373",="1631277519088137373","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022073122001177331431964159","12.26","12.26","没有申请退款","无退款申请","2022-07-31 16:39:07","2022-07-31 16:39:12"
="2790128988566068512",="2790128988566068512","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022073122001196721408958848","12.87","12.87","没有申请退款","无退款申请","2022-07-31 16:38:16","2022-07-31 16:38:18"
