"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2807633738144053922",="2807633738144053922","小龙坎干碟香辣蘸料100g辣椒粉烧烤串串蘸碟辣椒面四川火锅调味料","25.80","1","null","null","null","null","交易成功","null",="2022080822001111251442730474","13.51","13.51","没有申请退款","无退款申请","2022-08-08 02:12:17","2022-08-08 02:12:24"
="2807630030772495711",="2807630030771495711","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易关闭","null",="2022080822001163951448272813","6.56","6.56","退款成功","6.56","2022-08-08 02:07:12","2022-08-08 02:07:17"
="2807630030773495711",="2807630030771495711","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易关闭","null",="2022080822001163951448272813","6.56","6.56","退款成功","6.56","2022-08-08 02:07:12","2022-08-08 02:07:17"
="2807631974192264507",="2807631974191264507","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001139141413375921","7.80","7.80","没有申请退款","无退款申请","2022-08-08 02:05:01","2022-08-08 02:05:08"
="2807631974193264507",="2807631974191264507","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香菌汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022080822001139141413375921","12.73","12.73","没有申请退款","无退款申请","2022-08-08 02:05:01","2022-08-08 02:05:08"
="2807631974194264507",="2807631974191264507","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香清汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022080822001139141413375921","12.74","12.74","没有申请退款","无退款申请","2022-08-08 02:05:01","2022-08-08 02:05:08"
="2807631974195264507",="2807631974191264507","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：上汤三鲜200g*1袋（3-5人份）","null","null","交易成功","null",="2022080822001139141413375921","12.73","12.73","没有申请退款","无退款申请","2022-08-08 02:05:01","2022-08-08 02:05:08"
="2807631974196264507",="2807631974191264507","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001139141413375921","6.81","6.81","没有申请退款","无退款申请","2022-08-08 02:05:01","2022-08-08 02:05:08"
="2806392744904643030",="2806392744904643030","味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022080822001111651432948118","48.11","48.11","没有申请退款","无退款申请","2022-08-08 02:03:41","2022-08-08 02:03:45"
="2806395264034806741",="2806395264034806741","安记排骨味王调料180g*3袋排骨粉猪骨高汤粉调料替代鸡精味精商用","8.90","1","null","净含量：180g;口味：排骨粉调味料*1袋","null","null","交易成功","null",="2022080822001131701432938801","8.87","8.87","没有申请退款","无退款申请","2022-08-08 01:59:20","2022-08-08 01:59:25"
="2808042915520687566",="2808042915520687566","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","11.90","1","AQZH13","颜色分类：【红色包装】酵母5g*20袋（无赠品）","null","null","交易成功","AQZH13",="2022080822001192521448849287","11.31","11.31","没有申请退款","无退款申请","2022-08-08 01:56:48","2022-08-08 01:57:41"
="2807269885502258537",="2807269885502258537","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022080822001135221416796946","5.34","5.34","没有申请退款","无退款申请","2022-08-08 01:54:03","2022-08-08 01:54:11"
="2807269957064309467",="2807269957064309467","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080822001174691420625635","4.28","4.28","没有申请退款","无退款申请","2022-08-08 01:48:28","2022-08-08 01:48:36"
="2807623046830426669",="2807623046830426669","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001197701428746729","6.56","6.56","没有申请退款","无退款申请","2022-08-08 01:42:54","2022-08-08 01:43:02"
="2806386408856616260",="2806386408856616260","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080822001179241413732098","4.28","4.28","没有申请退款","无退款申请","2022-08-08 01:41:25","2022-08-08 01:41:40"
="2807623874353429341",="2807623874353429341","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001137981430692634","6.56","6.56","没有申请退款","无退款申请","2022-08-08 01:39:05","2022-08-08 01:39:09"
="2807621174436126200",="2807621174436126200","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","15.80","1","null","口味：【买就送5】青椒牛油150g*2袋","null","null","交易成功","null",="2022080822001173941435841274","15.77","15.77","没有申请退款","无退款申请","2022-08-08 01:32:43","2022-08-08 01:32:44"
="2807262217557674474",="2807262217557674474","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋（经典款）","null","null","交易成功","null",="2022080822001134331444441240","32.97","32.97","没有申请退款","无退款申请","2022-08-08 01:29:39","2022-08-08 01:29:44"
="2807618402685746033",="2807618402685746033","海底捞自热米饭自热锅煲仔饭即食自热宿舍快餐免煮饭方便速食食品","12.90","1","null","口味：咖喱牛肉自热米饭*1盒（送香菇酱2包）","null","null","交易成功","null",="2022080822001107931433099077","12.52","12.52","没有申请退款","无退款申请","2022-08-08 01:29:24","2022-08-08 01:31:44"
="2806382124936894504",="2806382124936894504","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","3","null","口味：猪骨汤拉面305g*3袋（经典款）","null","null","交易成功","null",="2022080822001124271425333307","98.67","98.67","没有申请退款","无退款申请","2022-08-08 01:28:42","2022-08-08 01:28:48"
="2806383060484440017",="2806383060484440017","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨冬阴功底料120g","null","null","交易成功","null",="2022080822001178951444873158","6.56","6.56","没有申请退款","无退款申请","2022-08-08 01:27:11","2022-08-08 01:27:17"
="1637033017259861289",="1637033017259861289","海底捞麻辣小龙虾调味料十三香蒜蓉油焖香辣蟹调料包蒜香配料酱料","9.90","2","null","口味：麻辣味200g","null","null","交易成功","null",="2022080822001100951445674078","17.82","17.82","没有申请退款","无退款申请","2022-08-08 01:24:11","2022-08-08 01:24:14"
="2807615558922309754",="2807615558922309754","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","null","交易成功","null",="2022080822001132421443679560","32.01","32.01","没有申请退款","无退款申请","2022-08-08 01:21:42","2022-08-08 01:21:49"
="1636926494799656299",="1636926494799656299","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","3","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001115171419699768","19.67","19.67","没有申请退款","无退款申请","2022-08-08 01:19:24","2022-08-08 01:19:30"
="2806380360308429341",="2806380360308429341","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易关闭","null",="2022080822001137981430702011","6.56","6.56","退款成功","6.56","2022-08-08 01:18:48","2022-08-08 01:18:53"
="1637032225072911699",="1637032225072911699","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","41.80","1","MJZH11","口味：原味牛肉*6盒","null","null","交易成功","MJZH11",="2022080822001183471433879622","29.71","29.71","没有申请退款","无退款申请","2022-08-08 01:15:16","2022-08-08 01:15:26"
="2808029451181656745",="2808029451181656745","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080822001180911441182784","4.28","4.28","没有申请退款","无退款申请","2022-08-08 01:14:13","2022-08-08 01:14:20"
="2807614190399485513",="2807614190399485513","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH28",="2022080822001148315728589357","5.73","5.73","没有申请退款","无退款申请","2022-08-08 01:14:06","2022-08-08 01:14:27"
="2807251633696236534",="2807251633696236534","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001106851445840125","6.56","6.56","没有申请退款","无退款申请","2022-08-08 01:03:38","2022-08-08 01:03:45"
="2807253253127061522",="2807253253127061522","中邦蒜蓉辣椒酱230g*2瓶剁椒酱拌面拌饭酱蒜蓉下饭菜辣酱火锅蘸料","16.80","1","null","口味：蒜蓉辣椒酱230g*2瓶","null","null","交易成功","null",="2022080822001193641422060694","16.57","16.57","没有申请退款","无退款申请","2022-08-08 01:03:08","2022-08-08 01:03:13"
="2807250985455515619",="2807250985455515619","海天添丁甜醋450ml*2产妇月子醋正品煲猪蹄猪脚姜醋广东糯米甜醋","30.00","1","HTZH78","null","null","null","交易成功","HTZH78",="2022080822001135271419292190","19.21","19.21","没有申请退款","无退款申请","2022-08-08 01:00:45","2022-08-08 01:00:47"
="1636252824429062889",="1636252824429062889","海天捞拌汁450ml*2瓶装捞汁沙拉汁素食海鲜东北凉拌菜调味料拌汁","16.90","1","HTZH85","净含量：450ml;颜色分类：捞拌汁450ml*2瓶","null","null","交易成功","HTZH85",="2022080822001106851446146669","16.87","16.87","没有申请退款","无退款申请","2022-08-08 00:57:41","2022-08-08 00:57:43"
="2808021531302874249",="2808021531302874249","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨泡菜底料125g","null","null","交易成功","null",="2022080822001187821431335456","6.90","6.90","没有申请退款","无退款申请","2022-08-08 00:57:02","2022-08-08 00:57:07"
="2808021459241574260",="2808021459241574260","海底捞手工牛油火锅底料500g正宗四川重庆麻辣成都老火锅炒制商用","50.00","6","null","null","null","null","交易成功","null",="2022080822001182031416663234","118.87","118.87","没有申请退款","无退款申请","2022-08-08 00:56:30","2022-08-08 00:56:43"
="2808019479394314942",="2808019479394314942","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","null","颜色分类：【红色包装】酵母5g*20袋（送蒸布+切刀）","null","null","交易成功","null",="2022080822001127651431401254","12.90","12.90","没有申请退款","无退款申请","2022-08-08 00:54:04","2022-08-08 00:54:14"
="2806369668137874249",="2806369668137874249","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨泡菜底料125g","null","null","交易成功","null",="2022080822001187821431178956","6.90","6.90","没有申请退款","无退款申请","2022-08-08 00:53:52","2022-08-08 00:53:59"
="2807603102629119036",="2807603102628119036","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022080822001174161424479922","5.50","5.50","没有申请退款","无退款申请","2022-08-08 00:51:41","2022-08-08 00:51:48"
="2807603102630119036",="2807603102628119036","海天金标蚝油360g 家用拌馅炒菜凉拌挤挤装小瓶蚝油烹饪火锅蘸料","7.50","1","htjbhy01","净含量：360g","null","null","交易成功","htjbhy01",="2022080822001174161424479922","3.00","3.00","没有申请退款","无退款申请","2022-08-08 00:51:41","2022-08-08 00:51:48"
="2807246521320144547",="2807246521320144547","海底捞水煮肉片调味料100g *3包家常菜火锅水煮肉片川菜调味料包","23.70","2","null","null","null","null","交易成功","null",="2022080822001105861429471103","43.23","43.23","没有申请退款","无退款申请","2022-08-08 00:50:26","2022-08-08 00:50:42"
="2807243389944623127",="2807243389944623127","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","17.90","1","AQZH02","颜色分类：5g*30袋【送蒸布+切刀】","null","null","交易成功","AQZH02",="2022080822001145961433413129","17.90","17.90","没有申请退款","无退款申请","2022-08-08 00:49:29","2022-08-08 00:49:34"
="2807244901239385155",="2807244901239385155","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022080822001118831433537976","21.16","21.16","没有申请退款","无退款申请","2022-08-08 00:47:46","2022-08-08 00:47:50"
="1637026321967367883",="1637026321967367883","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022080822001193351411201252","5.34","5.34","没有申请退款","无退款申请","2022-08-08 00:47:16","2022-08-08 00:47:18"
="2807242489343012445",="2807242489343012445","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022080822001118851442316011","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:44:02","2022-08-08 00:44:12"
="2807239141986981711",="2807239141986981711","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","26.90","1","null","口味：【共3盒】原味牛肉1盒+玉米1盒+咖喱1盒","null","null","交易成功","null",="2022080822001110871440344947","15.56","15.56","没有申请退款","无退款申请","2022-08-08 00:43:17","2022-08-08 00:43:23"
="2807597378551445646",="2807597378551445646","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：清油麻辣220g*1袋（3-5人份）","null","null","交易成功","null",="2022080822001164821438887538","12.83","12.83","没有申请退款","无退款申请","2022-08-08 00:39:44","2022-08-08 00:39:51"
="2807236765739807365",="2807236765739807365","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.80","1","null","口味：【买就送5】醇香牛油+浓香牛油","null","null","交易成功","null",="2022080822001154861437604618","13.11","13.11","没有申请退款","无退款申请","2022-08-08 00:37:58","2022-08-08 00:38:08"
="2808007059896505211",="2808007059896505211","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022080822001115911428346875","6.90","6.90","没有申请退款","无退款申请","2022-08-08 00:37:35","2022-08-08 00:37:42"
="2807235469853285708",="2807235469853285708","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：麻辣香锅220g*1袋（3-5人份）","null","null","交易成功","null",="2022080822001180891433518920","12.26","12.26","没有申请退款","无退款申请","2022-08-08 00:36:43","2022-08-08 00:36:48"
="2807237305339050228",="2807237305339050228","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.80","1","null","口味：原味蘸料120g*2袋","null","null","交易成功","null",="2022080822001193231418957709","7.77","7.77","没有申请退款","无退款申请","2022-08-08 00:36:03","2022-08-08 00:36:04"
="2806357176260232401",="2806357176260232401","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001102961440236874","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:34:26","2022-08-08 00:34:46"
="2808002775943642929",="2808002775942642929","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022080822001197751429729210","6.77","6.77","没有申请退款","无退款申请","2022-08-08 00:31:46","2022-08-08 00:31:49"
="2808002775944642929",="2808002775942642929","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022080822001197751429729210","9.72","9.72","没有申请退款","无退款申请","2022-08-08 00:31:46","2022-08-08 00:31:49"
="2806352928543855857",="2806352928543855857","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001128921430646573","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:29:00","2022-08-08 00:29:05"
="2808000615962580424",="2808000615962580424","海天0脂肪油醋汁225g*2瓶凉拌酱料沙拉汁日式蔬菜水果沙拉酱蘸料","18.90","1","HTZH183","口味：【0脂】油醋汁225g*2瓶","null","null","交易成功","HTZH183",="2022080822001165131412885123","18.45","18.45","没有申请退款","无退款申请","2022-08-08 00:28:25","2022-08-08 00:28:26"
="2807589458269400116",="2807589458269400116","草原红太阳烧烤料35g*5袋 孜然粉烧烤调料烤肉料撒料粉烤鱼蘸料","20.80","1","null","null","null","null","交易成功","null",="2022080822001130841437884854","11.16","11.16","没有申请退款","无退款申请","2022-08-08 00:26:24","2022-08-08 00:26:31"
="2807586794615010760",="2807586794615010760","川娃子酸汤肥牛调味料260g*3袋酸汤鱼酸辣金汤麻辣烫鱼火锅底料","20.80","2","null","口味：【每袋10.4元】酸汤肥牛底料260g*2袋","null","null","交易成功","null",="2022080822001148581410377384","40.36","40.36","没有申请退款","无退款申请","2022-08-08 00:25:04","2022-08-08 00:25:06"
="2807228953278477551",="2807228953277477551","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001188991429164260","6.87","6.87","没有申请退款","无退款申请","2022-08-08 00:22:03","2022-08-08 00:22:05"
="2807228953279477551",="2807228953277477551","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香菌汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022080822001188991429164260","12.84","12.84","没有申请退款","无退款申请","2022-08-08 00:22:03","2022-08-08 00:22:05"
="2807582654895157449",="2807582654895157449","陈克明波纹面香菇风味800g*2袋 鸡汁排骨风味面炒面非油炸方便面","32.80","1","null","口味：香菇+鸡汁+排骨（各一袋）","null","null","交易成功","null",="2022080822001150301410161028","31.82","31.82","没有申请退款","无退款申请","2022-08-08 00:21:38","2022-08-08 00:22:16"
="2807997123276875824",="2807997123276875824","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","33.99","2","null","口味：猪骨汤1袋+鸡汤1袋+麻辣1袋（经典款）","null","null","交易成功","null",="2022080822001102811436992244","67.17","67.17","没有申请退款","无退款申请","2022-08-08 00:19:47","2022-08-08 00:20:03"
="1636915838756548577",="1636915838756548577","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001191321440937891","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:15:28","2022-08-08 00:15:40"
="2807569838397829613",="2807569838397829613","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022080822001155441435886249","19.21","19.21","没有申请退款","无退款申请","2022-08-08 00:14:03","2022-08-08 00:14:07"
="2807992047178563328",="2807992047178563328","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022080822001156071416875231","4.28","4.28","没有申请退款","无退款申请","2022-08-08 00:12:46","2022-08-08 00:12:49"
="2807990355106553246",="2807990355106553246","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001173421439953388","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:10:17","2022-08-08 00:10:53"
="2806336080983911557",="2806336080983911557","海底捞火锅底料小包装一人份麻辣清油牛油番茄冬阴功菌汤一人食","59.90","1","null","口味：【送电煮锅1个】麻辣清油120g*7包","null","null","交易成功","null",="2022080822001115951438591920","59.42","59.42","没有申请退款","无退款申请","2022-08-08 00:09:26","2022-08-08 00:09:32"
="1637017861683076077",="1637017861683076077","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001186681414557829","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:09:25","2022-08-08 00:09:27"
="2807572106746571105",="2807572106746571105","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","8.50","1","null","口味：红咖喱牛油150g*1袋（2-3人份）","null","两单 记得送赠品呦","交易成功","null",="2022080822001151081425845992","8.08","8.08","没有申请退款","无退款申请","2022-08-08 00:08:18","2022-08-08 00:08:24"
="2807985891644571105",="2807985891644571105","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001151081425963184","7.51","7.51","没有申请退款","无退款申请","2022-08-08 00:07:24","2022-08-08 00:07:31"
="2806334316930553447",="2806334316930553447","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","12.90","1","null","口味：清油火锅底料220g*1袋","null","null","交易成功","null",="2022080822001122791422546870","12.52","12.52","没有申请退款","无退款申请","2022-08-08 00:07:08","2022-08-08 00:07:13"
="2807571890147405613",="2807571890147405613","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨清油底料120g","null","null","交易成功","null",="2022080822001193601441989875","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:05:25","2022-08-08 00:05:36"
="2807985315213610114",="2807985315213610114","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022080822001115031411467284","5.50","5.50","没有申请退款","无退款申请","2022-08-08 00:04:44","2022-08-08 00:05:05"
="2807982939651171920",="2807982939651171920","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","26.90","1","null","口味：【共3盒】原味牛肉1盒+玉米1盒+咖喱1盒","null","null","交易成功","null",="2022080822001104761420190142","15.56","15.56","没有申请退款","无退款申请","2022-08-08 00:03:50","2022-08-08 00:04:18"
="2807568794502901136",="2807568794502901136","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080822001107281421782690","6.56","6.56","没有申请退款","无退款申请","2022-08-08 00:03:46","2022-08-08 00:04:00"
="2806329924307132670",="2806329924307132670","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022080822001166821429900812","6.90","6.90","没有申请退款","无退款申请","2022-08-08 00:00:13","2022-08-08 00:00:20"
="2807206345854687562",="2807206345854687562","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022080722001195011401209731","6.56","6.56","没有申请退款","无退款申请","2022-08-07 23:59:33","2022-08-07 23:59:39"
="1637014441144476677",="1637014441144476677","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080722001144391447842825","6.90","6.90","没有申请退款","无退款申请","2022-08-07 23:58:24","2022-08-07 23:58:29"
="1636238928217476677",="1636238928217476677","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080722001144391447569670","6.90","6.90","没有申请退款","无退款申请","2022-08-07 23:58:06","2022-08-07 23:58:16"
="2807977251278075434",="2807977251278075434","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022080722001192551429829375","6.56","6.56","没有申请退款","无退款申请","2022-08-07 23:56:01","2022-08-07 23:56:08"
="2807205913030221144",="2807205913030221144","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080722001197041417571269","6.90","6.90","没有申请退款","无退款申请","2022-08-07 23:55:58","2022-08-07 23:56:04"
="2807557490971745351",="2807557490971745351","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080722001109441438666864","7.90","7.90","没有申请退款","无退款申请","2022-08-07 23:54:51","2022-08-07 23:57:05"
="2807976099104317656",="2807976099104317656","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080722001190071423191373","7.51","7.51","没有申请退款","无退款申请","2022-08-07 23:54:20","2022-08-07 23:54:38"
="2807972319980023064",="2807972319980023064","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨泡菜底料125g","null","null","交易成功","null",="2022080722001163041424757198","6.56","6.56","没有申请退款","无退款申请","2022-08-07 23:53:42","2022-08-07 23:53:43"
="2807559218323417624",="2807559218323417624","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH28",="2022080722001131701433074980","5.73","5.73","没有申请退款","无退款申请","2022-08-07 23:53:15","2022-08-07 23:53:42"
="2807553422948138163",="2807553422948138163","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080722001178221417064903","6.56","6.56","没有申请退款","无退款申请","2022-08-07 23:50:30","2022-08-07 23:50:35"
="1636235868701793776",="1636235868701793776","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022080722001198021410949293","6.56","6.56","没有申请退款","无退款申请","2022-08-07 23:50:29","2022-08-07 23:50:40"
