"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1641555195287543091",="1641555195283543091","【88狂欢价】川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","12.90","1","HTYZH037","口味：【临期处理】草原红太阳番茄底料220g*2包","null","null","交易成功","HTYZH037",="2022081122001171921440902597","10.59","10.59","没有申请退款","无退款申请","2022-08-11 19:44:58","2022-08-11 19:45:06"
="1641596197062091885",="1641596197062091885","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022081122001175141429604251","9.90","9.90","没有申请退款","无退款申请","2022-08-11 19:44:50","2022-08-11 19:45:03"
="1640817192846424051",="1640817192846424051","【88狂欢价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：宽挂面800g*3袋","null","null","交易成功","null",="2022081122001196221418314479","20.28","20.28","没有申请退款","无退款申请","2022-08-11 19:43:08","2022-08-11 19:43:20"
="1641550479591705090",="1641550479591705090","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022081122001165651433927386","3.78","3.78","没有申请退款","无退款申请","2022-08-11 19:42:39","2022-08-11 19:42:42"
="1641591949339993999",="1641591949339993999","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081122001177931435724839","6.56","6.56","没有申请退款","无退款申请","2022-08-11 19:42:35","2022-08-11 19:42:38"
="1641592021253211689",="1641592021252211689","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022081122001188101431754183","5.53","5.53","没有申请退款","无退款申请","2022-08-11 19:42:32","2022-08-11 19:42:39"
="1641592021254211689",="1641592021252211689","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香菌汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022081122001188101431754183","10.34","10.34","没有申请退款","无退款申请","2022-08-11 19:42:32","2022-08-11 19:42:39"
="1641497846815053462",="1641497846815053462","【88狂欢价】川娃子酸汤肥牛调味料260g*3袋酸汤鱼酸辣金汤麻辣烫鱼火锅底料","20.80","1","null","口味：【每袋10.4元】酸汤肥牛底料260g*2袋","null","null","交易成功","null",="2022081122001102111435828180","17.26","17.26","没有申请退款","无退款申请","2022-08-11 19:42:00","2022-08-11 19:42:09"
="2814421537567512334",="2814421537567512334","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022081122001133961441191323","4.14","4.14","没有申请退款","无退款申请","2022-08-11 19:41:42","2022-08-11 19:41:50"
="1640814816718442874",="1640814816718442874","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022081122001137171425951709","4.76","4.76","没有申请退款","无退款申请","2022-08-11 19:41:27","2022-08-11 19:41:28"
="1641494966867919069",="1641494966867919069","【88狂欢价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022081122001155521446949095","20.28","20.28","没有申请退款","无退款申请","2022-08-11 19:40:40","2022-08-11 19:40:54"
="1641587341723225497",="1641587341723225497","【88狂欢价】王致和红豆沙馅泥500g*3袋装蛋黄酥粽子包子烘焙面包馅料家用即食","33.90","1","WZHZH01","颜色分类：红豆沙500g*5袋","null","null","交易成功","WZHZH01",="2022081122001180431439639418","32.89","32.89","没有申请退款","无退款申请","2022-08-11 19:40:22","2022-08-11 19:40:30"
="1641586945548465260",="1641586945548465260","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022081122001151811438211112","3.71","3.71","没有申请退款","无退款申请","2022-08-11 19:40:03","2022-08-11 19:40:16"
="1640812260366728074",="1640812260366728074","【88狂欢价】正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","交易成功","hthxj001",="2022081122001154771427597695","9.71","9.71","没有申请退款","无退款申请","2022-08-11 19:39:45","2022-08-11 19:39:47"
="1641491834556549375",="1641491834556549375","【88狂欢价】陈克明麦芯自发粉900g*2袋家用包子馒头油条专用粉小麦面粉免酵母","35.00","1","null","null","null","null","交易成功","null",="2022081122001165341446868241","19.21","19.21","没有申请退款","无退款申请","2022-08-11 19:38:21","2022-08-11 19:38:27"
="2813534352837844315",="2813534352837844315","【88狂欢价】王致和干黄酱180g*3袋 老北京炸酱面豆瓣黄豆酱拌面酱干酱葱伴侣","9.90","1","WZHZH26","口味：【每袋3.3元】王致和干黄酱180g*3袋","null","null","交易成功","WZHZH26",="2022081122001162181431767636","9.61","9.61","没有申请退款","无退款申请","2022-08-11 19:37:33","2022-08-11 19:37:35"
="2815160799574747418",="2815160799574747418","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH36","颜色分类：【甜酒曲】甜味型8g*10袋+风味型8g*10袋（无赠品）","null","null","交易成功","AQZH36",="2022081122001189321446299827","12.61","12.61","没有申请退款","无退款申请","2022-08-11 19:37:03","2022-08-11 19:37:04"
="1641581149775804151",="1641581149775804151","【88狂欢价】太太乐鲜鸡汁408g*2瓶家用煲汤炒菜替代鸡精味精浓缩高汤厨房调料","58.00","1","TTLZH05","null","null","null","交易成功","TTLZH05",="2022081122001124521448003446","42.76","42.76","没有申请退款","无退款申请","2022-08-11 19:36:41","2022-08-11 19:37:04"
="1640805132811281780",="1640805132810281780","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","25.80","1","null","口味：【买就送5】番茄+菌汤底料","null","null","交易成功","null",="2022081122001143431437096820","24.51","24.51","没有申请退款","无退款申请","2022-08-11 19:36:13","2022-08-11 19:36:17"
="1640805132812281780",="1640805132810281780","海天金标蚝油360g 家用拌馅炒菜凉拌挤挤装小瓶蚝油烹饪火锅蘸料","7.50","1","htjbhy01","净含量：360g","null","null","交易成功","htjbhy01",="2022081122001143431437096820","3.00","3.00","没有申请退款","无退款申请","2022-08-11 19:36:13","2022-08-11 19:36:17"
="1640805132813281780",="1640805132810281780","【红包福利】详情咨询客服","3.00","1","null","null","null","null","交易成功","null",="2022081122001143431437096820","0.00","0.00","没有申请退款","无退款申请","2022-08-11 19:36:13","2022-08-11 19:36:17"
="1640804880018044639",="1640804880018044639","【88狂欢价】王致和红豆沙馅泥500g*3袋装蛋黄酥粽子包子烘焙面包馅料家用即食","22.90","1","WZHZH03","颜色分类：红豆沙500g*3袋","null","null","交易成功","WZHZH03",="2022081122001127821434962101","22.58","22.58","没有申请退款","无退款申请","2022-08-11 19:35:16","2022-08-11 19:35:18"
="1641485318366792853",="1641485318366792853","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022081122001127691422319160","8.25","8.25","没有申请退款","无退款申请","2022-08-11 19:34:40","2022-08-11 19:35:06"
="1640803476288168452",="1640803476287168452","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：鲜香菌汤110g*1袋（3-5人份）","null","null","交易成功","null",="2022081122001162921440018171","12.86","12.86","没有申请退款","无退款申请","2022-08-11 19:34:38","2022-08-11 19:34:47"
="1640803476289168452",="1640803476287168452","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","16.80","1","null","口味：【买就送5】醇香牛油+番茄底料","null","null","交易成功","null",="2022081122001162921440018171","16.76","16.76","没有申请退款","无退款申请","2022-08-11 19:34:38","2022-08-11 19:34:47"
="1640803476290168452",="1640803476287168452","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022081122001162921440018171","9.87","9.87","没有申请退款","无退款申请","2022-08-11 19:34:38","2022-08-11 19:34:47"
="1640803476291168452",="1640803476287168452","【红包福利】详情咨询客服","3.00","1","null","null","null","null","交易成功","null",="2022081122001162921440018171","0.00","0.00","没有申请退款","无退款申请","2022-08-11 19:34:38","2022-08-11 19:34:47"
="2814412609592190922",="2814412609592190922","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022081122001183931438407613","3.90","3.90","没有申请退款","无退款申请","2022-08-11 19:34:26","2022-08-11 19:34:40"
="2814772322209687123",="2814772322209687123","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","9.50","1","AQZH06","颜色分类：5g*10袋【送蒸布+切刀】","null","null","交易成功","AQZH06",="2022081122001107661414576678","8.90","8.90","没有申请退款","无退款申请","2022-08-11 19:33:32","2022-08-11 19:33:35"
="2814411997324603728",="2814411997324603728","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","16.90","1","AQZH12","颜色分类：【红色包装】酵母5g*30袋（送蒸布+切刀）","null","null","交易成功","AQZH12",="2022081122001146251448087294","16.44","16.44","没有申请退款","无退款申请","2022-08-11 19:32:58","2022-08-11 19:33:06"
="1641534387344861661",="1641534387344861661","【88狂欢价】安琪酵母粉5g家用耐高糖发酵粉即发高活性干酵母馒头包子面包烘焙","11.80","1","AQZH22","颜色分类：【面包吐司用】耐高糖酵母5g*20袋（无赠品）","null","null","交易成功","AQZH22",="2022081122001106761421142074","11.45","11.45","没有申请退款","无退款申请","2022-08-11 19:32:38","2022-08-11 19:32:40"
="1641533271916739091",="1641533271916739091","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","20.90","1","AQZH16","颜色分类：12g*20袋（无赠品）","null","null","交易成功","AQZH16",="2022081122001111551436814361","18.91","18.91","没有申请退款","无退款申请","2022-08-11 19:32:25","2022-08-11 19:32:37"
="2815154067695864317",="2815154067695864317","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081122001176171426927534","6.56","6.56","没有申请退款","无退款申请","2022-08-11 19:31:42","2022-08-11 19:33:37"
="1641478190161332278",="1641478190161332278","【88狂欢价】王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","33.90","1","WZHZH01","颜色分类：【每袋6.78元】红豆沙500g*5袋","null","null","交易成功","WZHZH01",="2022081122001130061427554534","28.95","28.95","没有申请退款","无退款申请","2022-08-11 19:30:13","2022-08-11 19:30:21"
="1640795088006701095",="1640795088005701095","【88狂欢价】海天调料组合套装宿舍小瓶调味料厨房油盐酱醋调料品大全全套佐料","9.90","1","null","口味：【基础常用】4件套","null","null","交易成功","null",="2022081122001173441444499043","9.61","9.61","没有申请退款","无退款申请","2022-08-11 19:29:53","2022-08-11 19:30:04"
="1640795088007701095",="1640795088005701095","海天金标蚝油360g 家用拌馅炒菜凉拌挤挤装小瓶蚝油烹饪火锅蘸料","7.50","1","htjbhy01","净含量：360g","null","null","交易关闭","htjbhy01",="2022081122001173441444499043","3.00","3.00","退款成功","3.00","2022-08-11 19:29:53","2022-08-11 19:30:04"
="2813525388262383203",="2813525388261383203","海底捞蒜蓉小海鲜调味料70g蒜蓉粉丝扇贝酱爆海螺蒜蓉龙虾调味料","20.00","1","null","口味：蒜蓉花甲调味料70g*2袋","null","null","交易成功","null",="2022081122001124581419339091","9.88","9.88","没有申请退款","无退款申请","2022-08-11 19:27:44","2022-08-11 19:27:50"
="2813525388263383203",="2813525388261383203","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","3","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022081122001124581419339091","17.63","17.63","没有申请退款","无退款申请","2022-08-11 19:27:44","2022-08-11 19:27:50"
="2813525388264383203",="2813525388261383203","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","2","null","口味：上汤三鲜200g*1袋（3-5人份）","null","null","交易成功","null",="2022081122001124581419339091","21.97","21.97","没有申请退款","无退款申请","2022-08-11 19:27:44","2022-08-11 19:27:50"
="2813525388265383203",="2813525388261383203","【88狂欢价】太太笑馄饨汤料包小包装家用外卖大小混沌虾皮紫菜云吞面调料20包","14.88","1","null","null","null","null","交易成功","null",="2022081122001124581419339091","12.67","12.67","没有申请退款","无退款申请","2022-08-11 19:27:44","2022-08-11 19:27:50"
="2813525388266383203",="2813525388261383203","【红包福利】详情咨询客服","3.00","1","null","null","null","null","交易成功","null",="2022081122001124581419339091","0.00","0.00","没有申请退款","无退款申请","2022-08-11 19:27:44","2022-08-11 19:27:50"
="1641471818699446093",="1641471818699446093","【88狂欢价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","2","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022081122001106771421542374","40.55","40.55","没有申请退款","无退款申请","2022-08-11 19:26:58","2022-08-11 19:27:06"
="1641471998268607065",="1641471998268607065","【88狂欢价】太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","交易成功","ttljj02",="2022081122001173481439951852","19.31","19.31","没有申请退款","无退款申请","2022-08-11 19:26:37","2022-08-11 19:26:39"
="1641523191616103676",="1641523191615103676","【88狂欢价】雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","24.80","1","MJZH18","口味：咖喱牛肉*2盒","null","null","交易成功","MJZH18",="2022081122001138961436941017","15.54","15.54","没有申请退款","无退款申请","2022-08-11 19:26:10","2022-08-11 19:26:38"
="1641523191617103676",="1641523191615103676","【88狂欢价】雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH07","口味：原味牛肉*4盒","null","null","交易成功","MJZH07",="2022081122001138961436941017","20.56","20.56","没有申请退款","无退款申请","2022-08-11 19:26:10","2022-08-11 19:26:38"
="1641469982810488655",="1641469982810488655","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081122001103201446333378","6.56","6.56","没有申请退款","无退款申请","2022-08-11 19:25:50","2022-08-11 19:25:57"
="2813523804150417120",="2813523804150417120","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：麻辣香锅220g*1袋（3-5人份）","null","null","交易成功","null",="2022081122001193771429440883","12.26","12.26","没有申请退款","无退款申请","2022-08-11 19:25:29","2022-08-11 19:25:33"
="1641561637918351356",="1641561637918351356","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022081122001192781427374563","3.90","3.90","没有申请退款","无退款申请","2022-08-11 19:25:20","2022-08-11 19:25:45"
="2814398605987535007",="2814398605987535007","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022081122001130571417483547","12.52","12.52","没有申请退款","无退款申请","2022-08-11 19:24:36","2022-08-11 19:24:43"
="1641467570630909038",="1641467570630909038","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081122001189801432754106","5.55","5.55","没有申请退款","无退款申请","2022-08-11 19:24:20","2022-08-11 19:24:25"
="1641560089629865199",="1641560089629865199","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","17.90","1","AQZH02","颜色分类：5g*30袋【送蒸布+切刀】","null","null","交易成功","AQZH02",="2022081122001173461449638749","16.06","16.06","没有申请退款","无退款申请","2022-08-11 19:24:06","2022-08-11 19:24:19"
="2814758354805700006",="2814758354805700006","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022081122001113651438764482","5.34","5.34","没有申请退款","无退款申请","2022-08-11 19:23:17","2022-08-11 19:23:23"
="2815139919915235809",="2815139919915235809","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","13.90","1","AQZH26","颜色分类：【甜味型】甜酒曲8g*20袋（送蒸布+量勺5件套）","null","null","交易成功","AQZH26",="2022081122001145461438845426","13.49","13.49","没有申请退款","无退款申请","2022-08-11 19:20:44","2022-08-11 19:20:51"
="1641461234211632164",="1641461234211632164","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","15.90","1","AQZH11","颜色分类：【红色包装】酵母5g*30袋（无赠品）","null","null","交易成功","AQZH11",="2022081122001164571417604342","14.73","14.73","没有申请退款","无退款申请","2022-08-11 19:20:14","2022-08-11 19:20:21"
="1641512139251329189",="1641512139251329189","【88狂欢价】雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","41.80","1","MJZH13","口味：咖喱牛肉*6盒","null","null","交易成功","MJZH13",="2022081122001170181430786295","23.50","23.50","没有申请退款","无退款申请","2022-08-11 19:19:44","2022-08-11 19:20:11"
="2814391297724413101",="2814391297724413101","安琪百钻麦芽糖500g手工搅搅糖饼干月饼拉丝糖稀麦芽糖浆烘焙专用","12.80","1","null","颜色分类：百钻麦芽糖500g*1瓶;口味：原味","null","null","交易成功","null",="2022081122001112991440860841","12.42","12.42","没有申请退款","无退款申请","2022-08-11 19:18:01","2022-08-11 19:18:03"
="1641453998963228558",="1641453998963228558","【88狂欢价】海天凉拌酱油500ml 凉拌菜专用酱油沙拉汁炒菜火锅点蘸鱼虾海鲜","25.00","1","htlbjy01","null","null","null","交易成功","htlbjy01",="2022081122001187811433757736","11.45","11.45","没有申请退款","无退款申请","2022-08-11 19:17:07","2022-08-11 19:17:10"
="1641548389445028291",="1641548389444028291","【88狂欢价】海底捞火锅蘸料原味香辣麻辣组合花生芝麻酱火锅调味料小包装家用","11.70","1","null","口味：香辣味120g*3包（送5包调味料）","null","null","交易成功","null",="2022081122001196251448618189","9.60","9.60","没有申请退款","无退款申请","2022-08-11 19:16:43","2022-08-11 19:16:49"
="1641548389446028291",="1641548389444028291","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081122001196251448618189","5.53","5.53","没有申请退款","无退款申请","2022-08-11 19:16:43","2022-08-11 19:16:49"
="1641548389447028291",="1641548389444028291","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081122001196251448618189","5.53","5.53","没有申请退款","无退款申请","2022-08-11 19:16:43","2022-08-11 19:16:49"
="1641505911530856264",="1641505911530856264","【88狂欢价】陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022081122001193571416712160","17.20","17.20","没有申请退款","无退款申请","2022-08-11 19:16:10","2022-08-11 19:16:16"
="2815135023509518904",="2815135023509518904","【88狂欢价】太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022081122001132901452299294","39.60","39.60","没有申请退款","无退款申请","2022-08-11 19:15:24","2022-08-11 19:15:30"
="1641452378081354179",="1641452378080354179","草原红太阳新奥尔良烧烤煨腌料30g*5袋家用烤肉烤翅腌料烧烤调料","20.80","1","null","null","null","null","交易成功","null",="2022081122001128411431181969","11.50","11.50","没有申请退款","无退款申请","2022-08-11 19:15:08","2022-08-11 19:15:19"
="1641452378082354179",="1641452378080354179","草原红太阳烧烤煨腌料原味30g*5袋 烧烤撒料家用腌肉料烧烤调味料","20.80","1","null","null","null","null","交易成功","null",="2022081122001128411431181969","11.50","11.50","没有申请退款","无退款申请","2022-08-11 19:15:08","2022-08-11 19:15:19"
="1641543637790930099",="1641543637790930099","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH36","颜色分类：【甜酒曲】甜味型8g*10袋+风味型8g*10袋（无赠品）","null","null","交易成功","AQZH36",="2022081122001105581418577907","12.65","12.65","没有申请退款","无退款申请","2022-08-11 19:14:19","2022-08-11 19:14:22"
="1641543709228664979",="1641543709228664979","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","1","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022081122001195051434057892","18.50","18.50","没有申请退款","无退款申请","2022-08-11 19:13:46","2022-08-11 19:13:58"
="1641499359736868486",="1641499359736868486","【88狂欢价】海天木瓜丝260g*2瓶香辣木瓜丝干酱菜木瓜丁木瓜条下饭菜咸菜榨菜","18.90","1","HTZH155","口味：香辣木瓜丝*1瓶+微辣木瓜丝*1瓶","null","null","交易成功","HTZH155",="2022081122001110831442663330","18.90","18.90","没有申请退款","无退款申请","2022-08-11 19:13:05","2022-08-11 19:13:18"
="1640763732747370782",="1640763732747370782","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022081122001188441441450465","3.90","3.90","没有申请退款","无退款申请","2022-08-11 19:12:15","2022-08-11 19:12:17"
="1641498279396709137",="1641498279396709137","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","1","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022081122001190871443568094","18.50","18.50","没有申请退款","无退款申请","2022-08-11 19:12:05","2022-08-11 19:12:07"
="2813506272873085420",="2813506272873085420","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","1","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022081122001180231422296124","18.50","18.50","没有申请退款","无退款申请","2022-08-11 19:11:34","2022-08-11 19:11:36"
="2814742154384133405",="2814742154383133405","【88狂欢价】太太乐汤之鲜调味料瑶柱鸡汤猪骨牛肉速食汤料高汤浓缩家用小包装","14.90","1","null","净含量：112g;口味：汤之鲜清炖牛肉味112g*1盒","null","null","交易成功","null",="2022081122001119751440479455","5.72","5.72","没有申请退款","无退款申请","2022-08-11 19:10:26","2022-08-11 19:10:31"
="2814742154385133405",="2814742154383133405","【88狂欢价】太太乐汤之鲜调味料瑶柱鸡汤猪骨牛肉速食汤料高汤浓缩家用小包装","14.90","1","null","净含量：112g;口味：汤之鲜瑶柱鸡汤味112g*1盒","null","null","交易成功","null",="2022081122001119751440479455","5.71","5.71","没有申请退款","无退款申请","2022-08-11 19:10:26","2022-08-11 19:10:31"
="2813504004093453415",="2813504004093453415","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","20.90","1","AQZH16","颜色分类：12g*20袋（无赠品）","null","null","交易成功","AQZH16",="2022081122001152001430186614","18.91","18.91","没有申请退款","无退款申请","2022-08-11 19:08:20","2022-08-11 19:08:54"
="2813500764285554120",="2813500764285554120","【88狂欢价】海天添丁甜醋450ml*2产妇月子醋正品煲猪蹄猪脚姜醋广东糯米甜醋","30.00","1","HTZH78","null","null","null","交易成功","HTZH78",="2022081122001193001429483002","19.21","19.21","没有申请退款","无退款申请","2022-08-11 19:06:37","2022-08-11 19:07:25"
="1641486363736858172",="1641486363736858172","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022081122001183391452113172","6.56","6.56","没有申请退款","无退款申请","2022-08-11 19:05:58","2022-08-11 19:06:04"
="2815125123349634812",="2815125123349634812","【88狂欢价】雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022081122001128331445565634","16.51","16.51","没有申请退款","无退款申请","2022-08-11 19:05:34","2022-08-11 19:05:41"
="2815122459696186724",="2815122459696186724","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022081122001196691420201591","3.71","3.71","没有申请退款","无退款申请","2022-08-11 19:05:09","2022-08-11 19:05:17"
="2814373261887553912",="2814373261887553912","【88狂欢价】安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022081122001111391450580547","6.98","6.98","没有申请退款","无退款申请","2022-08-11 19:04:24","2022-08-11 19:04:33"
="2814374305687250004",="2814374305687250004","【88狂欢价】安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","11.90","1","AQZH13","颜色分类：【红色包装】酵母5g*20袋（无赠品）","null","null","交易成功","AQZH13",="2022081122001115501454788468","11.38","11.38","没有申请退款","无退款申请","2022-08-11 19:03:46","2022-08-11 19:04:05"
="1641524629927340671",="1641524629927340671","【88狂欢价】海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨冬阴功底料120g","null","null","交易成功","null",="2022081122001179631413206126","6.72","6.72","没有申请退款","无退款申请","2022-08-11 19:03:26","2022-08-11 19:03:31"
