"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2857027215551743833",="2857027215551743833","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","交易成功","hthxj001",="2022083122001176641439940818","9.70","9.70","没有申请退款","无退款申请","2022-08-31 15:00:24","2022-08-31 15:00:35"
="1658043336355486581",="1658043336355486581","太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","卖家已发货，等待买家确认","ttljj02",="2022083122001149391407545460","19.77","19.77","没有申请退款","无退款申请","2022-08-31 14:59:25","2022-08-31 14:59:32"
="2856291373928381209",="2856291373928381209","海天大红浙醋450ml*2瓶红醋泡萝卜专用水饺蟹虾醋凉拌醋酿造米醋","30.00","1","HTZH189","null","null","null","卖家已发货，等待买家确认","HTZH189",="2022083122001193221443744499","15.33","15.33","没有申请退款","无退款申请","2022-08-31 14:58:53","2022-08-31 14:58:54"
="1658042004667347186",="1658042004667347186","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001138961459330447","4.50","4.50","没有申请退款","无退款申请","2022-08-31 14:57:37","2022-08-31 14:57:57"
="1658838325705691298",="1658838325705691298","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","卖家已发货，等待买家确认","null",="2022083122001176921459050937","20.28","20.28","没有申请退款","无退款申请","2022-08-31 14:57:10","2022-08-31 14:57:21"
="1658041392392607390",="1658041392392607390","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","9.90","1","AQZH21","颜色分类：耐高糖酵母5g*10袋【送蒸布+切刀】","null","null","卖家已发货，等待买家确认","AQZH21",="2022083122001179911403547318","9.72","9.72","没有申请退款","无退款申请","2022-08-31 14:56:38","2022-08-31 14:56:54"
="2856287341498352102",="2856287341498352102","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022083122001175601406431550","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:56:12","2022-08-31 14:56:20"
="2855389896126628222",="2855389896126628222","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.90","1","AQZH30","颜色分类：【甜味型】甜酒曲8g*10袋（送蒸布）","null","null","卖家已发货，等待买家确认","AQZH30",="2022083122001192501426533869","8.64","8.64","没有申请退款","无退款申请","2022-08-31 14:55:10","2022-08-31 14:55:18"
="2856282913443656125",="2856282913443656125","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001142941402550294","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:53:51","2022-08-31 14:53:54"
="2857013463453429523",="2857013463453429523","太太乐汤之鲜调味料瑶柱鸡汤猪骨牛肉速食汤料高汤浓缩家用小包装","14.90","1","null","净含量：112g;口味：汤之鲜佛跳墙味112g*1盒","null","null","交易成功","null",="2022083122001150991402666781","10.48","10.48","没有申请退款","无退款申请","2022-08-31 14:53:45","2022-08-31 14:53:53"
="2856281149581102922",="2856281149581102922","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤拉面305g*3袋","null","null","交易关闭","null",="2022083122001168031434245594","32.01","32.01","退款成功","32.01","2022-08-31 14:53:19","2022-08-31 14:53:20"
="2857010403695970500",="2857010403695970500","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","交易成功","AQZH07",="2022083122001147661442934225","5.23","5.23","没有申请退款","无退款申请","2022-08-31 14:52:48","2022-08-31 14:53:08"
="2856278197668710961",="2856278197668710961","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022083122001156451405910728","6.56","6.56","没有申请退款","无退款申请","2022-08-31 14:52:19","2022-08-31 14:52:26"
="2857009143793438341",="2857009143793438341","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.90","1","AQZH28","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布+量勺5件套）","null","null","卖家已发货，等待买家确认","AQZH28",="2022083122001108401422049995","5.73","5.73","没有申请退款","无退款申请","2022-08-31 14:52:05","2022-08-31 14:52:18"
="2855381796750879435",="2855381796750879435","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022083122001107951412760645","12.26","12.26","没有申请退款","无退款申请","2022-08-31 14:51:53","2022-08-31 14:52:13"
="1658833933394143672",="1658833933394143672","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022083122001142211440872144","8.08","8.08","没有申请退款","无退款申请","2022-08-31 14:51:52","2022-08-31 14:52:02"
="2855383812704761753",="2855383812704761753","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001139571438531903","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:51:51","2022-08-31 14:51:57"
="2855382804737957231",="2855382804737957231","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：上汤三鲜200g*1袋（3-5人份）","null","null","交易成功","null",="2022083122001177871401270636","12.26","12.26","没有申请退款","无退款申请","2022-08-31 14:51:41","2022-08-31 14:51:55"
="2857009143277538822",="2857009143277538822","川娃子烧椒酱230g*3瓶四川烧椒酱辣椒酱炭烤虎皮青椒剁椒酱下饭菜","12.90","1","cwzsjj01","口味：【尝鲜】烧椒酱230g*1瓶","null","null","卖家已发货，等待买家确认","cwzsjj01",="2022083122001128421407525193","12.26","12.26","没有申请退款","无退款申请","2022-08-31 14:51:02","2022-08-31 14:51:11"
="2856648926979675323",="2856648926979675323","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH03",="2022083122001185431456715057","12.51","12.51","没有申请退款","无退款申请","2022-08-31 14:50:51","2022-08-31 14:50:55"
="1658833105003425488",="1658833105003425488","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易关闭","AQZH43",="2022083122001145021434337299","4.28","4.28","退款成功","4.28","2022-08-31 14:49:51","2022-08-31 14:49:52"
="2856649502191506557",="2856649502191506557","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022083122001183731451592610","6.56","6.56","没有申请退款","无退款申请","2022-08-31 14:49:32","2022-08-31 14:49:41"
="1658034300268105367",="1658034300268105367","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022083122001173801405127728","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:49:13","2022-08-31 14:49:33"
="2856644606062047437",="2856644606062047437","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001131331412613695","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:46:48","2022-08-31 14:46:55"
="2856998883283267626",="2856998883283267626","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮小面280g*3袋","null","null","卖家已发货，等待买家确认","null",="2022083122001116611439584122","19.80","19.80","没有申请退款","无退款申请","2022-08-31 14:45:22","2022-08-31 14:45:34"
="2856261277939334120",="2856261277939334120","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：钙铁锌挂面*2袋+高钙挂面*1袋","null","null","卖家已发货，等待买家确认","null",="2022083122001176801455982463","19.21","19.21","没有申请退款","无退款申请","2022-08-31 14:44:21","2022-08-31 14:45:25"
="2856260953660464622",="2856260953660464622","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","卖家已发货，等待买家确认","null",="2022083122001127491401792404","9.41","9.41","没有申请退款","无退款申请","2022-08-31 14:43:02","2022-08-31 14:43:14"
="1658719958806741769",="1658719958806741769","海天番茄辣酱320g*2瓶 家用番茄沙拉酱料甜辣酱手抓饼配料专用酱","17.80","1","HTZH135","口味：【挤挤装】番茄辣酱320g*2瓶","null","null","卖家已发货，等待买家确认","HTZH135",="2022083122001174141448213160","17.27","17.27","没有申请退款","无退款申请","2022-08-31 14:43:01","2022-08-31 14:43:18"
="2856634238387948129",="2856634238387948129","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022083122001191811457570115","6.90","6.90","没有申请退款","无退款申请","2022-08-31 14:42:10","2022-08-31 14:42:15"
="2856992151332402529",="2856992151332402529","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022083122001158531459843283","6.56","6.56","没有申请退款","无退款申请","2022-08-31 14:41:59","2022-08-31 14:42:01"
="2856259729550395418",="2856259729550395418","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022083122001124971405545538","8.08","8.08","没有申请退款","无退款申请","2022-08-31 14:41:43","2022-08-31 14:41:53"
="2855361384267647913",="2855361384267647913","太太乐味极鲜特级酿造酱油1.8L大桶实惠装生抽炒菜凉拌家用商用","39.90","1","ttlwjx01","净含量：1800ml;颜色分类：1桶","null","null","交易成功","ttlwjx01",="2022083122001115121441110059","18.80","18.80","没有申请退款","无退款申请","2022-08-31 14:39:25","2022-08-31 14:39:32"
="2856252673675540340",="2856252673675540340","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","卖家已发货，等待买家确认","null",="2022083122001107741443335990","6.56","6.56","没有申请退款","无退款申请","2022-08-31 14:38:40","2022-08-31 14:39:25"
="2856983115961051225",="2856983115961051225","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001112611442813980","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:38:22","2022-08-31 19:49:31"
="1658821837333694694",="1658821837333694694","海天添丁甜醋450ml*2产妇月子醋正品煲猪蹄猪脚姜醋广东糯米甜醋","30.00","1","HTZH78","null","null","null","卖家已发货，等待买家确认","HTZH78",="2022083122001152351435351696","19.71","19.71","没有申请退款","无退款申请","2022-08-31 14:37:09","2022-08-31 23:06:44"
="2856246841866298706",="2856246841866298706","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001168731445592665","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:36:24","2022-08-31 14:36:26"
="1658714810237951091",="1658714810237951091","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：蔬菜小面280g*3袋","null","null","卖家已发货，等待买家确认","null",="2022083122001144321407963953","19.21","19.21","没有申请退款","无退款申请","2022-08-31 14:36:20","2022-08-31 14:36:22"
="2856621998476060938",="2856621998476060938","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","交易成功","AQZH07",="2022083122001117151456733889","5.23","5.23","没有申请退款","无退款申请","2022-08-31 14:35:50","2022-08-31 14:36:05"
="2855354004342382208",="2855354004342382208","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022083122001147041440567178","9.41","9.04","没有申请退款","无退款申请","2022-08-31 14:35:36","2022-08-31 14:35:44"
="2856979047370608709",="2856979047370608709","太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","卖家已发货，等待买家确认","ttljj02",="2022083122001183831403144383","19.31","19.31","没有申请退款","无退款申请","2022-08-31 14:35:10","2022-08-31 14:35:15"
="2856619118757998917",="2856619118757998917","正宗丹丹红油郫县豆瓣酱500g家用四川特产辣椒酱炒菜专用调料辣酱","19.80","1","null","口味：红油郫县豆瓣酱500g*2瓶","null","null","卖家已发货，等待买家确认","null",="2022083122001157731436280756","12.42","12.42","没有申请退款","无退款申请","2022-08-31 14:35:08","2022-08-31 14:35:22"
="2856620666482846839",="2856620666482846839","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","17.90","1","AQZH02","颜色分类：5g*30袋【送蒸布+切刀】","null","null","卖家已发货，等待买家确认","AQZH02",="2022083122001153921405666525","17.01","17.01","没有申请退款","无退款申请","2022-08-31 14:35:07","2022-08-31 14:35:12"
="2856618254901653141",="2856618254901653141","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001166671438831646","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:34:40","2022-08-31 14:34:55"
="2856241621986133639",="2856241621986133639","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","卖家已发货，等待买家确认","null",="2022083122001124671448691879","9.41","9.41","没有申请退款","无退款申请","2022-08-31 14:34:18","2022-08-31 14:34:32"
="2856240217981622924",="2856240217981622924","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022083122001103101400045751","6.90","6.90","没有申请退款","无退款申请","2022-08-31 14:33:08","2022-08-31 14:33:12"
="2855347308582182817",="2855347308582182817","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","卖家已发货，等待买家确认","null",="2022083122001139121440399004","9.41","9.41","没有申请退款","无退款申请","2022-08-31 14:32:13","2022-08-31 14:32:35"
="1658017704648799479",="1658017704648799479","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH09","口味：咖喱牛肉*4盒","null","null","交易成功","MJZH09",="2022083122001197441402360757","20.16","20.16","没有申请退款","无退款申请","2022-08-31 14:30:36","2022-08-31 14:30:39"
="2855342988969195859",="2855342988969195859","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH01","口味：混合口味4盒装（可备注）（经典款）","null","null","交易成功","MJZH01",="2022083122001156211440471187","22.59","22.59","没有申请退款","无退款申请","2022-08-31 14:30:35","2022-08-31 14:30:37"
="2855344716400779652",="2855344716400779652","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022083122001149721445056268","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:30:15","2022-08-31 14:30:17"
="2856234061841812543",="2856234061841812543","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","13.50","1","AQZH04","颜色分类：5g*20袋【送蒸布+切刀】","null","null","卖家已发货，等待买家确认","AQZH04",="2022083122001179851412928986","12.83","12.83","没有申请退款","无退款申请","2022-08-31 14:29:37","2022-08-31 14:29:49"
="2856231505821458857",="2856231505821458857","海底捞火锅底料小包装一人份麻辣清油牛油番茄冬阴功菌汤一人食","59.90","1","null","口味：【送电煮锅1个】上汤三鲜100g*7包","null","null","交易成功","null",="2022083122001125681441653876","58.11","58.11","没有申请退款","无退款申请","2022-08-31 14:28:25","2022-08-31 14:28:26"
="2855341728034954524",="2855341728034954524","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","卖家已发货，等待买家确认","hthxj001",="2022083122001126291451504873","9.99","9.99","没有申请退款","无退款申请","2022-08-31 14:27:44","2022-08-31 14:28:14"
="2855338740325403905",="2855338740325403905","海天豆瓣酱230g蒸排骨拌面蒸鱼辣椒煎炒蘸焖酱类调料厨房调味酱料","11.80","1","htdbj01","null","null","null","卖家已发货，等待买家确认","htdbj01",="2022083122001179001442933968","11.45","11.45","没有申请退款","无退款申请","2022-08-31 14:26:43","2022-08-31 14:26:46"
="1658810641649983585",="1658810641649983585","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","22.80","1","null","口味：【买就送5】清油麻辣220g+番茄底料","null","null","卖家已发货，等待买家确认","null",="2022083122001128831457890881","21.66","21.66","没有申请退款","无退款申请","2022-08-31 14:24:38","2022-08-31 14:24:43"
="2856957303520240542",="2856957303520240542","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","交易成功","AQZH43",="2022083122001175801454405383","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:23:49","2022-08-31 14:23:59"
="2856599102766772915",="2856599102766772915","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","卖家已发货，等待买家确认","AQZH35",="2022083122001188121445533405","4.76","4.76","没有申请退款","无退款申请","2022-08-31 14:23:44","2022-08-31 14:23:46"
="2855328840356578934",="2855328840356578934","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","4.50","1","AQZH43","颜色分类：5g*5袋【无赠品】","null","null","卖家已发货，等待买家确认","AQZH43",="2022083122001194171449369072","4.28","4.28","没有申请退款","无退款申请","2022-08-31 14:21:18","2022-08-31 14:21:41"
="2855326536477712832",="2855326536476712832","太太笑蒜蓉酱火锅蘸料蒜泥辣椒酱烤生蚝茄子大蒜酱龙虾烧烤调料","28.80","1","null","口味：蒜蓉酱225g*2瓶","null","null","卖家已发货，等待买家确认","null",="2022083122001150721449699707","27.94","27.94","没有申请退款","无退款申请","2022-08-31 14:20:28","2022-08-31 14:20:33"
="2855326536478712832",="2855326536476712832","崔字牌炒白熟黑芝麻粒236g*2罐家用带皮即食烘焙烧烤原料非生芝麻","45.90","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022083122001150721449699707","26.10","26.10","没有申请退款","无退款申请","2022-08-31 14:20:28","2022-08-31 14:20:33"
="2855326536479712832",="2855326536476712832","草原红太阳烧烤酱1kg*2袋商用烤肉腌肉酱蘸料香辣烧烤酱羊肉串料","44.20","1","null","口味：1kg烧烤酱原味*2袋【送烧烤腌料2包】","null","null","卖家已发货，等待买家确认","null",="2022083122001150721449699707","42.88","42.88","没有申请退款","无退款申请","2022-08-31 14:20:28","2022-08-31 14:20:33"
="2855326536480712832",="2855326536476712832","海天金标蚝油1.07kg挤压挤挤装家用腌肉烧烤拌馅拌面炒菜火锅蘸料","29.90","1","htjbhy03","净含量：360g","null","null","卖家已发货，等待买家确认","htjbhy03",="2022083122001150721449699707","8.64","8.64","没有申请退款","无退款申请","2022-08-31 14:20:28","2022-08-31 14:20:33"
="2855326536481712832",="2855326536476712832","海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","1","htskz02","null","null","null","卖家已发货，等待买家确认","htskz02",="2022083122001150721449699707","19.21","19.21","没有申请退款","无退款申请","2022-08-31 14:20:28","2022-08-31 14:20:33"
="2855323548749526504",="2855323548748526504","海底捞麻辣小龙虾调味料十三香蒜蓉油焖香辣蟹调料包蒜香配料酱料","19.80","1","null","口味：麻辣味2包（送1组手套+1桌布）","null","null","卖家已发货，等待买家确认","null",="2022083122001171601409439347","15.84","15.84","没有申请退款","无退款申请","2022-08-31 14:19:53","2022-08-31 14:19:54"
="2855323548750526504",="2855323548748526504","海底捞麻辣小龙虾调味料十三香蒜蓉油焖香辣蟹调料包蒜香配料酱料","29.70","1","null","口味：麻辣味3包（送2组手套+1桌布+1刷子）","null","null","卖家已发货，等待买家确认","null",="2022083122001171601409439347","23.76","23.76","没有申请退款","无退款申请","2022-08-31 14:19:53","2022-08-31 14:19:54"
="1658806465431035195",="1658806465431035195","草原红太阳羊蝎子调料包200g*3袋炖羊里脊料老北京羊蝎子火锅底料","29.90","1","null","口味：【香辣】羊蝎子*2袋+【鲜香】羊蝎子*1袋","null","null","卖家已发货，等待买家确认","null",="2022083122001154731449331121","24.01","24.01","没有申请退款","无退款申请","2022-08-31 14:19:14","2022-08-31 14:19:48"
="2856948411336560405",="2856948411336560405","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","卖家已发货，等待买家确认","MJZH34",="2022083122001197601406868989","21.16","21.16","没有申请退款","无退款申请","2022-08-31 14:18:47","2022-08-31 14:18:52"
="2856591002485708806",="2856591002485708806","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","13.90","1","AQZH26","颜色分类：【甜味型】甜酒曲8g*20袋（送蒸布+量勺5件套）","null","null","卖家已发货，等待买家确认","AQZH26",="2022083122001182221450427884","13.49","13.49","没有申请退款","无退款申请","2022-08-31 14:18:34","2022-08-31 14:18:49"
="2856211453802768849",="2856211453801768849","川娃子烧椒牛肉酱230g*2瓶农家自制酱拌面拌饭酱碳烤烧椒酱辣椒酱","23.90","1","CWZZH34","口味：烧椒牛肉酱230g*2瓶","null","null","交易成功","CWZZH34",="2022083122001109681443120235","23.90","23.90","没有申请退款","无退款申请","2022-08-31 14:17:52","2022-08-31 14:18:02"
="2856211453803768849",="2856211453801768849","凤球唛沙茶酱240g沙爹酱沙茶酱沙茶面火锅蘸酱调料品正宗潮汕特产","20.00","1","fqmscj01","null","null","null","交易成功","fqmscj01",="2022083122001109681443120235","10.80","10.80","没有申请退款","无退款申请","2022-08-31 14:17:52","2022-08-31 14:18:02"
="2856211453804768849",="2856211453801768849","海天柱侯酱380g*2瓶柱候酱炖肉火锅蘸酱拌饭拌面烧烤调味酱广东","10.80","1","htzhj001","口味：【实惠大瓶】-.柱侯酱380g*1瓶","null","null","交易成功","htzhj001",="2022083122001109681443120235","10.80","10.80","没有申请退款","无退款申请","2022-08-31 14:17:52","2022-08-31 14:18:02"
="1658697242732859869",="1658697242732859869","王致和韭花酱320g*2瓶 商用涮羊肉烧烤蘸菜酱涮羊肉烧烤火锅蘸料","15.90","1","WZHZH14","口味：韭菜花酱320g*2瓶","null","null","交易成功","WZHZH14",="2022083122001187821458887928","15.43","15.43","没有申请退款","无退款申请","2022-08-31 14:16:27","2022-08-31 14:16:33"
="1658717007799932593",="1658717007799932593","王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","22.90","1","WZHZH07","颜色分类：【每袋7.63元】红豆馅500g*3袋","null","null","卖家已发货，等待买家确认","WZHZH07",="2022083122001141101454618189","22.22","22.22","没有申请退款","无退款申请","2022-08-31 14:15:44","2022-08-31 14:15:45"
="2856581606730097502",="2856581606730097502","川娃子葱油酱230g*3瓶 上海葱油酱葱油汁炸酱面拌面拌饭拌菜酱料","22.80","1","CWZZH18","口味：葱油酱230g*2瓶【送精美铁勺1把】","null","null","卖家已发货，等待买家确认","CWZZH18",="2022083122001164021437612503","22.12","22.12","没有申请退款","无退款申请","2022-08-31 14:14:05","2022-08-31 14:14:11"
="1658714847917363185",="1658714847917363185","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","卖家已发货，等待买家确认","AQZH34",="2022083122001137441403861461","8.25","8.25","没有申请退款","无退款申请","2022-08-31 14:12:50","2022-08-31 14:12:52"
="1658692022931475884",="1658692022931475884","味千拉面500g*5包优质蛋白不带料包半干速食面条日式餐饮家用商用","50.00","1","null","null","null","null","交易成功","null",="2022083122001104311454946434","39.15","39.15","没有申请退款","无退款申请","2022-08-31 14:10:51","2022-08-31 14:11:01"
="1658798005797237983",="1658798005797237983","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022083122001172731452051658","20.28","20.28","没有申请退款","无退款申请","2022-08-31 14:10:08","2022-08-31 14:10:09"
="1658690222804080997",="1658690222804080997","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","卖家已发货，等待买家确认","AQZH35",="2022083122001142321407638384","4.76","4.76","没有申请退款","无退款申请","2022-08-31 14:08:58","2022-08-31 14:09:14"
="2856198313197205456",="2856198313197205456","太太乐鲜鸡汁408g*2瓶家用煲汤炒菜替代鸡精味精浓缩高汤厨房调料","58.00","1","TTLZH05","null","null","null","交易成功","TTLZH05",="2022083122001101921405360113","34.77","34.77","没有申请退款","无退款申请","2022-08-31 14:08:56","2022-08-31 14:09:21"
="2855303460304097502",="2855303460304097502","川娃子葱油酱230g*3瓶 上海葱油酱葱油汁炸酱面拌面拌饭拌菜酱料","12.80","1","cwzcyj01","口味：葱油酱230g*1瓶【尝鲜】","null","null","卖家已发货，等待买家确认","cwzcyj01",="2022083122001164021437412185","12.42","12.42","没有申请退款","无退款申请","2022-08-31 14:08:21","2022-08-31 14:08:50"
="2855301300534883003",="2855301300534883003","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","卖家已发货，等待买家确认","AQZH35",="2022083122001153591442025594","4.76","4.76","没有申请退款","无退款申请","2022-08-31 14:07:40","2022-08-31 14:07:41"
