"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2920097269888466909",="2920097269888466909","海天添丁甜醋450ml黑米醋组合产妇月子醋煲猪蹄猪脚姜醋广东甜醋","40.00","1","HTZH82","null","null","null","交易成功","HTZH82",="2022093022001171415749683546","17.80","17.80","没有申请退款","无退款申请","2022-09-30 17:35:52","2022-09-30 17:36:03"
="1687339093271485771",="1687339093271485771","川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","19.80","1","CQZH018","口味：6盒混合（6种口味各一盒）","null","null","交易关闭","CQZH018",="2022093022001164741440920395","19.21","19.21","退款成功","19.21","2022-09-30 17:35:47","2022-09-30 17:35:54"
="2920536902382200010",="2920536902382200010","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","交易成功","hthxj001",="2022093022001149595758601176","9.70","9.70","没有申请退款","无退款申请","2022-09-30 17:34:39","2022-09-30 17:37:37"
="1687333225888922984",="1687333225888922984","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","13.50","2","AQZH29","颜色分类：【甜味型】甜酒曲8g*20袋（送蒸布）","null","null","交易成功","AQZH29",="2022093022001150721440732325","26.19","26.19","没有申请退款","无退款申请","2022-09-30 17:30:12","2022-09-30 17:30:21"
="2920801251817592556",="2920801251817592556","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","25.80","1","null","口味：【买就送5】番茄+菌汤底料","null","null","交易成功","null",="2022093022001168331411357368","24.51","24.51","没有申请退款","无退款申请","2022-09-30 17:29:34","2022-09-30 17:29:39"
="2919325752506069706",="2919325752506069706","草原红太阳烧烤酱家用烧烤专用撒料调料奥尔良蒜蓉烤肉蘸料商用","12.80","1","null","口味：烧烤酱（香辣）3袋装【送孜然粉5包】","null","null","交易成功","null",="2022093022001119151442096254","11.52","11.52","没有申请退款","无退款申请","2022-09-30 17:28:24","2022-09-30 17:28:32"
="1687195598285902577",="1687195598285902577","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022093022001124961457414827","22.80","22.80","没有申请退款","无退款申请","2022-09-30 17:27:58","2022-09-30 17:28:07"
="1687332325162151396",="1687332325161151396","川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","9.90","1","CQZH023","口味：香辣3盒","null","null","交易成功","CQZH023",="2022093022001116415749507560","9.61","9.61","没有申请退款","无退款申请","2022-09-30 17:27:04","2022-09-30 17:27:12"
="1687332325163151396",="1687332325161151396","川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","9.90","1","CQZH026","口味：海鲜3盒","null","null","交易成功","CQZH026",="2022093022001116415749507560","9.61","9.61","没有申请退款","无退款申请","2022-09-30 17:27:04","2022-09-30 17:27:12"
="2919324168502867859",="2919324168502867859","草原红太阳烧烤酱炸串刷料酱奥尔良腌烤鸡翅料烤肉蘸料调料家用","5.80","1","null","口味：香辣烧烤酱110g","null","null","卖家已发货，等待买家确认","null",="2022093022001115921449043480","5.63","5.63","没有申请退款","无退款申请","2022-09-30 17:27:03","2022-10-01 16:59:28"
="1687330633747702667",="1687330633747702667","草原红太阳蒜蓉辣酱300g*5袋装家用烧烤生蚝蒜蓉酱泥蒜泥商用辣酱","8.90","1","null","口味：（尝鲜装）蒜蓉辣酱300g*1袋","null","null","交易成功","null",="2022093022001144171436855739","8.90","8.90","没有申请退款","无退款申请","2022-09-30 17:26:46","2022-09-30 17:26:51"
="2920794375397827235",="2920794375397827235","海底捞鱼香肉丝调味料100g*3包川菜调味酱汁鱼香茄子家常菜调料包","30.00","1","null","null","null","null","交易成功","null",="2022093022001120281451479804","12.83","12.83","没有申请退款","无退款申请","2022-09-30 17:26:19","2022-09-30 17:26:28"
="2920786815877827235",="2920786815877827235","海底捞宫保鸡丁调味料80g*3包 宫保鸡丁酱川菜调料酱家常菜佐料包","30.00","1","null","null","null","null","交易成功","null",="2022093022001120281451022569","13.10","13.10","没有申请退款","无退款申请","2022-09-30 17:25:33","2022-09-30 17:25:43"
="2920517858291497903",="2920517858291497903","海底捞清汤火锅底料110g鲜菌汤不辣大骨汤料煲汤煮面调料小包家用","30.00","2","null","口味：清汤","null","null","交易成功","null",="2022093022001193871459421922","25.80","25.80","没有申请退款","无退款申请","2022-09-30 17:24:51","2022-09-30 17:24:55"
="2920515050256075315",="2920515050256075315","海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","1","htskz02","null","null","null","交易关闭","htskz02",="2022093022001172971458507345","19.80","19.80","退款成功","19.80","2022-09-30 17:22:21","2022-09-30 17:22:27"
="2919317472331827514",="2919317472331827514","海天烧烤汁230ml*2瓶家用商用牛排蘸酱卤味叉烧腌制酱料烧烤调料","25.00","1","HTZH47","null","null","null","交易成功","HTZH47",="2022093022001185741432848937","12.61","12.61","没有申请退款","无退款申请","2022-09-30 17:22:18","2022-09-30 17:22:20"
="1686575316787658799",="1686575316787658799","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：【推荐】原味*1+香辣*1+麻辣*1（送2包干碟）","null","null","交易成功","null",="2022093022001162871456683108","11.35","11.35","没有申请退款","无退款申请","2022-09-30 17:22:07","2022-09-30 17:22:11"
="2919309948795891340",="2919309948795891340","草原红太阳烧烤酱110g*4袋家用腌肉烤肉料刷酱韩式烤肉酱烧烤调料","19.90","1","null","口味：【香辣味】110g*4袋","null","null","交易成功","null",="2022093022001190841454967733","14.90","14.90","没有申请退款","无退款申请","2022-09-30 17:21:39","2022-09-30 17:21:44"
="1687187426184789385",="1687187426184789385","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022093022001176921451378990","6.90","6.90","没有申请退款","无退款申请","2022-09-30 17:17:01","2022-09-30 17:17:19"
="2920763415964021107",="2920763415964021107","川南下饭菜103g*10袋 四川爽口下饭菜黄花什锦开味菜红油豇豆榨菜","17.90","1","null","口味：混合口味103g*6包（口味随机，可备注）","null","黄花和红油豇豆各3","交易关闭","null",="2022093022001158771438104136","17.37","17.37","退款成功","17.37","2022-09-30 17:15:49","2022-09-30 17:16:02"
="2920507202228348418",="2920507202227348418","草原红太阳烧烤酱炸串刷料酱奥尔良腌烤鸡翅料烤肉蘸料调料家用","5.80","5","null","口味：原味烧烤酱110g","null","null","交易成功","null",="2022093022001164601401083946","28.13","28.13","没有申请退款","无退款申请","2022-09-30 17:15:25","2022-09-30 17:15:35"
="2920507202229348418",="2920507202227348418","赠品】草原红太阳烧烤酱（黑椒）110g","6.80","1","null","null","null","null","交易成功","null",="2022093022001164601401083946","0.00","0.00","没有申请退款","无退款申请","2022-09-30 17:15:25","2022-09-30 17:15:35"
="2920507202230348418",="2920507202227348418","【赠品】草原红太阳烧烤料35g","6.80","1","null","null","null","null","交易成功","null",="2022093022001164601401083946","0.00","0.00","没有申请退款","无退款申请","2022-09-30 17:15:25","2022-09-30 17:15:35"
="2920507202231348418",="2920507202227348418","【赠品】草原红太阳烧烤酱（香辣）110g","6.80","1","null","null","null","null","交易成功","null",="2022093022001164601401083946","0.00","0.00","没有申请退款","无退款申请","2022-09-30 17:15:25","2022-09-30 17:15:35"
="2920507202232348418",="2920507202227348418","【赠品】草原红太阳烧烤酱（奥尔良）110g","6.80","1","null","null","null","null","交易成功","null",="2022093022001164601401083946","0.00","0.00","没有申请退款","无退款申请","2022-09-30 17:15:25","2022-09-30 17:15:35"
="2920507202233348418",="2920507202227348418","【赠品】草原红太阳韭花酱200g","6.80","1","null","null","null","null","交易成功","null",="2022093022001164601401083946","0.00","0.00","没有申请退款","无退款申请","2022-09-30 17:15:25","2022-09-30 17:15:35"
="1687217991195867180",="1687217991195867180","王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","9.50","1","wzhhds01","颜色分类：红豆沙500g*1袋","null","null","交易成功","wzhhds01",="2022093022001121901404260270","9.50","9.50","没有申请退款","无退款申请","2022-09-30 17:15:10","2022-09-30 17:15:12"
="2919295476670232108",="2919295476670232108","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022093022001131661434121580","12.52","12.52","没有申请退款","无退款申请","2022-09-30 17:12:33","2022-09-30 17:12:39"
="2919299940249078322",="2919299940249078322","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022093022001169721434663057","20.87","20.87","没有申请退款","无退款申请","2022-09-30 17:10:58","2022-09-30 17:12:08"
="2920078873644728557",="2920078873643728557","凤球唛青芥辣43g 管芥末青芥辣芥末膏鱼生寿司料理刺身烧烤调味酱","9.90","2","fqmqjl01","净含量：43g","null","null","交易成功","fqmqjl01",="2022093022001147181456690493","15.84","15.84","没有申请退款","无退款申请","2022-09-30 17:09:19","2022-09-30 17:09:24"
="2920078873645728557",="2920078873643728557","安琪百钻食用猪油100g*3袋做月饼蛋黄酥起酥油白油猪油拌饭猪板油","20.80","1","BZZH85","口味：食用猪油100g*3袋","null","null","交易成功","BZZH85",="2022093022001147181456690493","20.80","20.80","没有申请退款","无退款申请","2022-09-30 17:09:19","2022-09-30 17:09:24"
="2920078873646728557",="2920078873643728557","川崎纯芝麻酱168g*3袋正宗热干面酱拌面酱凉皮面条调料包火锅蘸料","15.90","1","CQZH086","口味：芝麻花生酱168g*2袋（挤挤装）","null","null","交易关闭","CQZH086",="2022093022001147181456690493","15.90","15.90","退款成功","15.90","2022-09-30 17:09:19","2022-09-30 17:09:24"
="2920078873647728557",="2920078873643728557","川崎纯芝麻酱168g*3袋正宗热干面酱拌面酱凉皮面条调料包火锅蘸料","15.90","1","CQZH083","口味：纯芝麻酱168g*2袋（挤挤装）","null","null","交易成功","CQZH083",="2022093022001147181456690493","15.90","15.90","没有申请退款","无退款申请","2022-09-30 17:09:19","2022-09-30 17:09:24"
="2920078873648728557",="2920078873643728557","陈克明鸡蛋风味面500g*3袋 非油炸波纹面条方便面麻辣烫火锅面条","34.90","1","null","口味：【非油炸】鸡蛋风味面500g*5袋(小包）","null","null","交易成功","null",="2022093022001147181456690493","34.90","34.90","没有申请退款","无退款申请","2022-09-30 17:09:19","2022-09-30 17:09:24"
="2920078873649728557",="2920078873643728557","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","25.90","2","null","口味：鸡蛋龙须挂面800g*3袋","null","null","交易成功","null",="2022093022001147181456690493","51.80","51.80","没有申请退款","无退款申请","2022-09-30 17:09:19","2022-09-30 17:09:24"
="2920078873650728557",="2920078873643728557","海天凉拌酱油500ml 凉拌菜专用酱油沙拉汁炒菜火锅点蘸鱼虾海鲜","29.80","1","null","净含量：500ml;颜色分类：凉拌酱油500ml*3瓶","null","null","交易成功","null",="2022093022001147181456690493","29.80","29.80","没有申请退款","无退款申请","2022-09-30 17:09:19","2022-09-30 17:09:24"
="2920068973692532804",="2920068973692532804","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易关闭","null",="2022093022001180541411941705","20.90","20.90","退款成功","20.90","2022-09-30 17:08:10","2022-09-30 17:08:27"
="2920762875295855358",="2920762875295855358","百钻意大利面酱240g*2瓶番茄酱意粉意面专用酱通心粉披萨酱调味料","18.90","1","BZZH89","口味：【每瓶9.45元】意大利面酱240g*2瓶","null","null","交易关闭","BZZH89",="2022093022001144421408790551","18.90","18.90","退款成功","18.90","2022-09-30 17:07:46","2022-09-30 17:07:56"
="2919288996920404062",="2919288996920404062","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：【推荐】原味*1+香辣*1+麻辣*1（送2包干碟）","null","null","交易成功","null",="2022093022001134141437247036","11.35","11.35","没有申请退款","无退款申请","2022-09-30 17:07:01","2022-09-30 17:07:27"
="1687177166681818069",="1687177166681818069","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH36","颜色分类：【甜酒曲】甜味型8g*10袋+风味型8g*10袋（无赠品）","null","null","交易成功","AQZH36",="2022093022001139061431257097","12.90","12.90","没有申请退款","无退款申请","2022-09-30 17:05:57","2022-09-30 17:06:04"
="1686563472199411791",="1686563472199411791","太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","交易成功","ttljj02",="2022093022001172141435167541","19.71","19.71","没有申请退款","无退款申请","2022-09-30 17:05:49","2022-09-30 17:05:51"
="2919277332878315935",="2919277332878315935","川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","19.80","1","CQZH018","口味：6盒混合（6种口味各一盒）","null","海鲜跟鲜辣的各三盒","交易成功","CQZH018",="2022093022001163231431394931","19.21","19.21","没有申请退款","无退款申请","2022-09-30 17:05:47","2022-09-30 17:05:48"
="2919274200932730731",="2919274200932730731","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","2","null","口味：麻辣蘸料120g*3袋（送2包干碟）","null","null","交易成功","null",="2022093022001100431401600915","22.70","22.70","没有申请退款","无退款申请","2022-09-30 17:03:47","2022-09-30 17:03:49"
="2920744731708068321",="2920744731708068321","海天烧烤汁1.28L商用叉烧腌制酱料烧烤调料烧烤牛排鸡翅烤肉调料","35.80","3","htskz02","null","null","null","卖家已发货，等待买家确认","htskz02",="2022093022001134761438634495","59.40","59.40","没有申请退款","无退款申请","2022-09-30 17:01:31","2022-09-30 17:01:44"
="2919278196797730731",="2919278196797730731","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","23.40","1","null","口味：香辣蘸料120g*6袋（送2包土豆粉）","null","null","交易成功","null",="2022093022001100431401682911","22.70","22.70","没有申请退款","无退款申请","2022-09-30 17:01:09","2022-09-30 17:01:11"
="1687310149929172971",="1687310149929172971","草原红太阳火锅蘸料180g*6袋芝麻酱拌面酱韭花酱花生酱火锅蘸料","6.90","1","null","口味：美味180g*1袋","null","null","交易成功","null",="2022093022001143401437715461","6.70","6.70","没有申请退款","无退款申请","2022-09-30 16:59:53","2022-09-30 17:00:02"
="2919276972583231234",="2919276972583231234","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022093022001104835754074792","12.89","12.89","没有申请退款","无退款申请","2022-09-30 16:58:10","2022-09-30 16:58:11"
="1687309969179729885",="1687309969179729885","川南爽口下饭菜开味菜454g瓶装黄花豇豆咸菜四川早餐学生酱菜榨菜","9.80","1","null","口味：学生下饭菜235g","null","null","交易成功","null",="2022093022001185911446984004","9.31","9.31","没有申请退款","无退款申请","2022-09-30 16:58:07","2022-09-30 16:58:14"
="1687170758816729885",="1687170758816729885","川南爽口下饭菜开味菜454g瓶装黄花豇豆咸菜四川早餐学生酱菜榨菜","15.80","1","null","口味：爽口下饭菜454g","null","null","交易成功","null",="2022093022001185911446215570","15.01","15.01","没有申请退款","无退款申请","2022-09-30 16:57:29","2022-09-30 16:57:36"
="2920741383413538253",="2920741383413538253","凤球唛黑胡椒汁250g 黑椒汁牛排烤肉酱意大利面酱烤肉酱拌饭酱汁","35.90","1","FQMZH24","口味：黑胡椒汁250g*3瓶","null","null","交易成功","FQMZH24",="2022093022001159951455718600","34.83","34.83","没有申请退款","无退款申请","2022-09-30 16:56:06","2022-09-30 16:56:07"
="1687170074579899896",="1687170074579899896","王致和干黄酱180g*3袋 老北京炸酱面豆瓣黄豆酱拌面酱干酱葱伴侣","22.50","1","null","口味：【每袋2.82元】王致和干黄酱180g*8袋","null","null","交易成功","null",="2022093022001118101440009456","21.83","21.83","没有申请退款","无退款申请","2022-09-30 16:55:57","2022-09-30 16:56:06"
="1687200783744343978",="1687200783744343978","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","12.90","1","null","口味：清油火锅底料220g*1袋","null","null","交易成功","null",="2022093022001113815702786137","12.90","12.90","没有申请退款","无退款申请","2022-09-30 16:54:30","2022-09-30 16:54:32"
="1687305325736019870",="1687305325736019870","草原红太阳烧烤酱110g*4袋家用腌肉烤肉料刷酱韩式烤肉酱烧烤调料","19.90","1","null","口味：【4袋装】香辣*1袋+原味*3袋","null","null","交易成功","null",="2022093022001167481405377255","14.31","14.31","没有申请退款","无退款申请","2022-09-30 16:53:34","2022-09-30 22:12:22"
="2920037833955701826",="2920037833955701826","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022093022001119161436993844","6.56","6.56","没有申请退款","无退款申请","2022-09-30 16:53:11","2022-09-30 16:53:19"
="2919268080208511353",="2919268080207511353","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH39","颜色分类：【风味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH39",="2022093022001180171456094650","12.90","12.90","没有申请退款","无退款申请","2022-09-30 16:52:57","2022-09-30 16:52:58"
="2919268080209511353",="2919268080207511353","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","8.50","1","AQZH34","颜色分类：【甜味型】甜酒曲8g*10袋（无赠品）","null","null","交易成功","AQZH34",="2022093022001180171456094650","8.50","8.50","没有申请退款","无退款申请","2022-09-30 16:52:57","2022-09-30 16:52:58"
="2919261708433627038",="2919261708433627038","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨冬阴功底料120g","null","null","交易成功","null",="2022093022001102001436372677","6.56","6.56","没有申请退款","无退款申请","2022-09-30 16:52:15","2022-09-30 16:52:19"
="2919262644428890501",="2919262644428890501","味千拉面猪骨汤拉面307g*5袋半干面速食面条日式豚骨拉面带汤料包","69.90","1","null","null","null","null","交易成功","null",="2022093022001190595758913720","49.90","49.90","没有申请退款","无退款申请","2022-09-30 16:51:59","2022-09-30 16:52:01"
="2920040713569026547",="2920040713569026547","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022093022001119615718314587","39.60","39.60","没有申请退款","无退款申请","2022-09-30 16:50:36","2022-09-30 16:50:38"
="1686552060353745867",="1686552060353745867","凤球唛甜辣酱290g泰式甜辣椒酱佐餐炸鸡块披萨手抓饼蘸酱挤压瓶装","7.50","1","fqmtlj01","口味：甜辣酱290g*1瓶","null","null","交易成功","fqmtlj01",="2022093022001198421408143846","7.28","7.28","没有申请退款","无退款申请","2022-09-30 16:50:22","2022-09-30 16:51:21"
="2920733751246158500",="2920733751246158500","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：上汤三鲜200g*1袋（3-5人份）","null","null","交易成功","null",="2022093022001194111435006770","12.90","12.90","没有申请退款","无退款申请","2022-09-30 16:50:11","2022-09-30 16:51:20"
="2920722087820598058",="2920722087820598058","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","18.50","1","AQZH32","颜色分类：【甜味型】甜酒曲8g*30袋（无赠品）","null","null","交易成功","AQZH32",="2022093022001161461409085732","17.98","17.98","没有申请退款","无退款申请","2022-09-30 16:49:36","2022-09-30 16:49:41"
="2920034773658313427",="2920034773658313427","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","卖家已发货，等待买家确认","AQZH07",="2022093022001159491459544044","5.50","5.50","没有申请退款","无退款申请","2022-09-30 16:48:56","2022-09-30 16:49:09"
="2919250764701416254",="2919250764701416254","草原红太阳烧烤酱110g*4袋家用腌肉烤肉料刷酱韩式烤肉酱烧烤调料","19.90","1","null","口味：【4袋装】香辣*1袋+原味*3袋","null","null","交易成功","null",="2022093022001162815702229306","14.90","14.90","没有申请退款","无退款申请","2022-09-30 16:48:25","2022-09-30 16:48:28"
="1687194339808996891",="1687194339808996891","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022093022001140595758863069","38.42","38.42","没有申请退款","无退款申请","2022-09-30 16:45:45","2022-09-30 16:45:49"
="2920717443591304912",="2920717443591304912","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022093022001130281448279275","5.34","5.34","没有申请退款","无退款申请","2022-09-30 16:45:44","2022-09-30 16:45:47"
="1687160138815708492",="1687160138815708492","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","23.40","1","null","口味：【推荐】原味*2+香辣*2+麻辣*2（送2包土豆粉）","null","null","交易成功","null",="2022093022001150415750369042","22.70","22.70","没有申请退款","无退款申请","2022-09-30 16:43:43","2022-09-30 16:43:45"
="2920447874243150234",="2920447874243150234","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：原味蘸料120g*3袋（送2包干碟）","null","null","交易成功","null",="2022093022001199071429054942","11.70","11.70","没有申请退款","无退款申请","2022-09-30 16:42:10","2022-09-30 16:42:16"
="2920016521566738821",="2920016521566738821","王致和韭花酱320g*2瓶 商用涮羊肉烧烤蘸菜酱涮羊肉烧烤火锅蘸料","15.90","1","WZHZH14","口味：韭菜花酱320g*2瓶","null","null","交易成功","WZHZH14",="2022093022001107111429052022","15.90","15.90","没有申请退款","无退款申请","2022-09-30 16:41:30","2022-09-30 16:41:44"
="2919234384866837862",="2919234384866837862","川崎火锅蘸料6盒装麻酱调料底料麻辣海鲜原味香辣芝麻花生酱家用","9.90","1","CQZH034","口味：家常3盒","null","null","交易成功","CQZH034",="2022093022001107035748998563","9.90","9.90","没有申请退款","无退款申请","2022-09-30 16:38:57","2022-09-30 16:38:59"
="2919243996030158500",="2919243996030158500","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","3","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易关闭","null",="2022093022001194111433857760","20.70","20.70","退款成功","20.70","2022-09-30 16:36:41","2022-09-30 16:37:10"
="2920014433526837862",="2920014433526837862","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","2","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022093022001107035748441305","13.80","13.80","没有申请退款","无退款申请","2022-09-30 16:34:15","2022-09-30 16:34:17"
="2919223836912362209",="2919223836912362209","草原红太阳烧烤酱炸串刷料酱奥尔良腌烤鸡翅料烤肉蘸料调料家用","5.80","1","null","口味：原味烧烤酱110g","null","null","交易成功","null",="2022093022001196091431291378","5.63","5.63","没有申请退款","无退款申请","2022-09-30 16:34:13","2022-09-30 16:34:29"
="1687154162565331591",="1687154162565331591","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH01","口味：混合口味4盒装（可备注）（经典款）","null","咖喱牛肉*2 原味牛肉*1 鸡茸玉米*1","交易成功","MJZH01",="2022093022001192901404969787","22.80","22.80","没有申请退款","无退款申请","2022-09-30 16:34:03","2022-09-30 16:34:09"
="2920693827918204858",="2920693827918204858","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","12.90","1","AQZH33","颜色分类：【甜味型】甜酒曲8g*20袋（无赠品）","null","null","交易成功","AQZH33",="2022093022001142931452726488","12.52","12.52","没有申请退款","无退款申请","2022-09-30 16:34:01","2022-09-30 16:34:07"
="2920435418270405717",="2920435418270405717","海底捞小料台火锅蘸料油碟花生芝麻酱调料蘸酱蒜蓉沙茶酱香辣干碟","16.50","2","null","口味：【16号】蒜蓉豆花酱蘸料42g*6袋","null","null","交易成功","null",="2022093022001152415749950084","32.67","32.67","没有申请退款","无退款申请","2022-09-30 16:33:58","2022-09-30 16:34:15"
="1687152758451688567",="1687152758451688567","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","19.90","1","null","口味：牛油火锅底料500g*1袋","null","null","交易成功","null",="2022093022001196261437477528","18.91","18.91","没有申请退款","无退款申请","2022-09-30 16:32:14","2022-09-30 16:32:30"
="2920418354864051556",="2920418354864051556","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022093022001125101443811473","39.14","39.14","没有申请退款","无退款申请","2022-09-30 16:31:42","2022-09-30 16:31:47"
="2920426742560882717",="2920426742559882717","川南风味豆豉200g*5袋家用四川原味黑豆豉干炒菜蒸菜回锅肉调味料","16.80","1","null","口味：风味豆豉200g*5袋","null","null","交易成功","null",="2022093022001130101451099716","16.30","16.30","没有申请退款","无退款申请","2022-09-30 16:31:09","2022-09-30 16:31:19"
="2920426742561882717",="2920426742559882717","海底捞鱼香肉丝调味料100g*3包川菜调味酱汁鱼香茄子家常菜调料包","30.00","1","null","null","null","null","交易成功","null",="2022093022001130101451099716","12.83","12.83","没有申请退款","无退款申请","2022-09-30 16:31:09","2022-09-30 16:31:19"
="2920426742562882717",="2920426742559882717","海底捞宫保鸡丁调味料80g*3包 宫保鸡丁酱川菜调料酱家常菜佐料包","30.00","1","null","null","null","null","交易成功","null",="2022093022001130101451099716","13.10","13.10","没有申请退款","无退款申请","2022-09-30 16:31:09","2022-09-30 16:31:19"
="2920426742563882717",="2920426742559882717","海底捞麻婆豆腐调味料80g*3袋家用川味麻辣豆腐速成炒菜麻婆酱料","35.00","1","null","null","null","null","交易成功","null",="2022093022001130101451099716","12.83","12.83","没有申请退款","无退款申请","2022-09-30 16:31:09","2022-09-30 16:31:19"
="2920426742564882717",="2920426742559882717","海底捞麻辣香锅底料炒料220g调料家用商用四川冒菜香辣虾蟹干锅酱","25.80","1","null","口味：麻辣香锅*2包（送2包土豆粉）","null","null","交易成功","null",="2022093022001130101451099716","22.45","22.45","没有申请退款","无退款申请","2022-09-30 16:31:09","2022-09-30 16:31:19"
="2920426742565882717",="2920426742559882717","海底捞麻辣小龙虾调味料十三香蒜蓉油焖香辣蟹调料包蒜香配料酱料","9.90","3","null","口味：十三香220g","null","null","交易成功","null",="2022093022001130101451099716","23.76","23.76","没有申请退款","无退款申请","2022-09-30 16:31:09","2022-09-30 16:31:19"
="2920426562360457927",="2920426562360457927","川娃子酸汤肥牛调味料260g*3袋酸汤鱼酸辣金汤麻辣烫鱼火锅底料","29.80","1","null","口味：【每袋9.94元】酸汤肥牛底料260g*3袋","null","null","卖家已发货，等待买家确认","null",="2022093022001110451425107086","28.91","28.91","没有申请退款","无退款申请","2022-09-30 16:30:40","2022-09-30 17:33:56"
