"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1662967851117863775",="1662967851117863775","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022090522001147271452940549","5.34","5.34","没有申请退款","无退款申请","2022-09-05 10:07:49","2022-09-05 10:07:53"
="2866816153410017924",="2866816153410017924","王致和干黄酱180g*3袋 老北京炸酱面豆瓣黄豆酱拌面酱干酱葱伴侣","14.50","2","WZHZH27","口味：【每袋2.9元】王致和干黄酱180g*5袋","null","null","交易成功","WZHZH27",="2022090522001166501427537258","28.13","28.13","没有申请退款","无退款申请","2022-09-05 10:07:38","2022-09-05 10:07:39"
="2867161826947663135",="2867161826946663135","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","15.00","1","null","口味：【6号】腐乳酱蘸料42g*6袋（送2包土豆粉）","null","null","交易成功","null",="2022090522001191841409440329","14.55","14.55","没有申请退款","无退款申请","2022-09-05 10:07:37","2022-09-05 10:07:43"
="2867161826948663135",="2867161826946663135","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","2","null","口味：原味蘸料120g*3袋","null","null","交易成功","null",="2022090522001191841409440329","22.70","22.70","没有申请退款","无退款申请","2022-09-05 10:07:37","2022-09-05 10:07:43"
="2867522763991438829",="2867522763991438829","味千拉面猪骨汤3袋装 带调料包鸡汤日式豚骨汤料包半干速食鲜面条","32.99","1","null","口味：猪骨汤2袋+鸡汤1袋","null","null","交易成功","null",="2022090522001122631444646226","32.01","32.01","没有申请退款","无退款申请","2022-09-05 10:07:09","2022-09-05 10:07:16"
="1662237588816486485",="1662237588816486485","草原红太阳火锅蘸料180g*6袋芝麻酱拌面酱韭花酱花生酱火锅蘸料","6.90","1","null","口味：香辣180g*1袋","null","null","交易成功","null",="2022090522001133531411744760","6.70","6.70","没有申请退款","无退款申请","2022-09-05 10:06:19","2022-09-05 10:06:43"
="2867160854021876141",="2867160854021876141","辣贵妃特辣兵红烧辣椒酱280g*3瓶湖南特产剁椒酱超特辣拌面下饭菜","22.90","1","null","口味：红烧辣椒酱280g*2瓶","null","null","交易成功","null",="2022090522001182761453635222","22.90","22.90","没有申请退款","无退款申请","2022-09-05 10:04:52","2022-09-05 10:04:58"
="2867517831303543815",="2867517831302543815","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","4","null","口味：1人份丨冬阴功底料120g","null","null","交易成功","null",="2022090522001147341417972036","26.22","26.22","没有申请退款","无退款申请","2022-09-05 10:04:08","2022-09-05 10:04:09"
="2867517831304543815",="2867517831302543815","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","4","null","口味：1人份丨三鲜底料100g","null","null","交易成功","null",="2022090522001147341417972036","26.22","26.22","没有申请退款","无退款申请","2022-09-05 10:04:08","2022-09-05 10:04:09"
="2867517183157405051",="2867517183157405051","王致和甜面酱125g*5袋手抓饼炸酱面蘸酱北京烤鸭炸串卷饼专用蘸酱","21.90","1","WZHZH31","口味：甜面酱125g*10袋","null","null","交易成功","WZHZH31",="2022090522001180921413778318","21.25","21.25","没有申请退款","无退款申请","2022-09-05 10:03:16","2022-09-05 10:03:21"
="2866806901775670166",="2866806901775670166","海天调料组合套装宿舍小瓶调味料厨房油盐酱醋调料品大全全套佐料","43.80","1","null","口味：【豪华家庭装调料】13件套","null","null","交易成功","null",="2022090522001136791451215453","42.49","42.49","没有申请退款","无退款申请","2022-09-05 10:03:14","2022-09-05 10:03:23"
="2867515131077505046",="2867515131077505046","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","8.90","1","hthxj001","口味：【便捷小瓶】-.海鲜酱250g*1瓶","null","null","交易成功","hthxj001",="2022090522001177481403230967","8.90","8.90","没有申请退款","无退款申请","2022-09-05 10:02:02","2022-09-05 10:02:04"
="1663045177690372099",="1663045177690372099","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH34","口味：4口味各1盒（经典款）","null","null","交易成功","MJZH34",="2022090522001194681446780679","22.80","22.80","没有申请退款","无退款申请","2022-09-05 10:00:27","2022-09-05 10:00:40"
="1662942254600887798",="1662942254600887798","太太乐鲜鸡汁238g*3瓶 家用炒菜煲汤浓缩高汤液体鸡精味精调味料","36.90","1","TTLZH07","null","null","null","交易成功","TTLZH07",="2022090522001146051402298671","33.86","33.86","没有申请退款","无退款申请","2022-09-05 10:00:09","2022-09-05 10:00:26"
="2867147786222986534",="2867147786222986534","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","12.90","1","null","口味：麻辣香锅220g*1袋（3-5人份）","null","null","交易成功","null",="2022090522001123671402567083","12.90","12.90","没有申请退款","无退款申请","2022-09-05 09:58:32","2022-09-05 09:58:34"
="1662941354309718976",="1662941354309718976","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090522001150621457250490","6.56","6.56","没有申请退款","无退款申请","2022-09-05 09:58:24","2022-09-05 09:58:29"
="2867506527537284023",="2867506527537284023","雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","84.80","1","MJZH57","口味：【整箱12盒】4口味各3盒","null","null","交易成功","MJZH57",="2022090522001120231451562925","62.26","62.26","没有申请退款","无退款申请","2022-09-05 09:58:18","2022-09-05 09:58:19"
="2866798117231668622",="2866798117230668622","海底捞麻辣小海鲜调味料香辣川菜干锅料回锅肉鱼香肉丝麻婆豆腐","4.90","1","null","口味：回锅肉75g*1袋【尝鲜价】","null","null","交易成功","null",="2022090522001152941411912853","4.76","4.76","没有申请退款","无退款申请","2022-09-05 09:57:27","2022-09-05 09:57:31"
="2866798117232668622",="2866798117230668622","海底捞麻辣小海鲜调味料香辣川菜干锅料回锅肉鱼香肉丝麻婆豆腐","4.90","1","null","口味：麻婆豆腐80g*1袋【尝鲜价】","null","null","交易成功","null",="2022090522001152941411912853","4.76","4.76","没有申请退款","无退款申请","2022-09-05 09:57:27","2022-09-05 09:57:31"
="2866798117233668622",="2866798117230668622","海底捞麻辣小海鲜调味料香辣川菜干锅料回锅肉鱼香肉丝麻婆豆腐","5.80","1","null","口味：香辣花甲调料50g*1袋【尝鲜价】","null","null","交易成功","null",="2022090522001152941411912853","5.63","5.63","没有申请退款","无退款申请","2022-09-05 09:57:27","2022-09-05 09:57:31"
="2866798117234668622",="2866798117230668622","海底捞麻辣小海鲜调味料香辣川菜干锅料回锅肉鱼香肉丝麻婆豆腐","5.80","2","null","口味：蒜蓉花甲调料70g*1袋【尝鲜价】","null","null","交易成功","null",="2022090522001152941411912853","11.26","11.26","没有申请退款","无退款申请","2022-09-05 09:57:27","2022-09-05 09:57:31"
="2866798117235668622",="2866798117230668622","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","3.50","1","aqjq01","颜色分类：【甜味型】甜酒曲8g*1袋（品尝装）","null","null","交易成功","aqjq01",="2022090522001152941411912853","3.40","3.40","没有申请退款","无退款申请","2022-09-05 09:57:27","2022-09-05 09:57:31"
="2865937932044646905",="2865937932044646905","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022090522001131841411850508","8.08","8.08","没有申请退款","无退款申请","2022-09-05 09:56:57","2022-09-05 09:57:03"
="1662957807849444168",="1662957807848444168","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","42.40","1","MJZH14","口味：鸡茸烤洋葱*6盒","null","null","交易成功","MJZH14",="2022090522001129021442367304","35.28","35.28","没有申请退款","无退款申请","2022-09-05 09:56:47","2022-09-05 09:56:52"
="1662957807850444168",="1662957807848444168","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","42.40","1","MJZH11","口味：原味牛肉*6盒","null","null","交易成功","MJZH11",="2022090522001129021442367304","35.28","35.28","没有申请退款","无退款申请","2022-09-05 09:56:47","2022-09-05 09:56:52"
="2866796461763971216",="2866796461763971216","味千拉面猪骨汤拉面日式速食麻辣儿童鸡汤生面条调料豚骨汤料包","22.99","1","null","口味：猪骨汤305g*2袋（彩装）","null","null","交易成功","null",="2022090522001196621449640929","22.31","22.31","没有申请退款","无退款申请","2022-09-05 09:56:30","2022-09-05 09:56:34"
="2865933936684516537",="2865933936684516537","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022090522001119391413096181","5.34","5.34","没有申请退款","无退款申请","2022-09-05 09:56:07","2022-09-05 09:58:11"
="2866790809263089902",="2866790809263089902","川南爽口下饭菜开味菜454g瓶装黄花豇豆咸菜四川早餐学生酱菜榨菜","19.60","1","null","口味：爽口下饭菜+黄花下饭菜（235g）送4包香菇酱","null","null","交易成功","null",="2022090522001144221450680861","18.62","18.62","没有申请退款","无退款申请","2022-09-05 09:52:43","2022-09-05 09:52:46"
="1662225024978452890",="1662225024978452890","小龙坎酸辣粉12桶金汤肥酸辣粉重庆红薯粉丝米线粉条夜宵速食品","32.80","1","null","口味：【6桶】金汤肥牛粉126g*6桶","null","null","交易成功","null",="2022090522001167921408908133","31.82","31.82","没有申请退款","无退款申请","2022-09-05 09:52:17","2022-09-05 09:52:18"
="1663038121390438880",="1663038121390438880","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨冬阴功底料120g","null","null","交易成功","null",="2022090522001146471406571747","6.56","6.56","没有申请退款","无退款申请","2022-09-05 09:50:41","2022-09-05 09:50:43"
="2865926052126414307",="2865926052126414307","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","8.50","1","AQZH05","颜色分类：5g*10袋【无赠品】","null","null","交易成功","AQZH05",="2022090522001126461408381969","8.08","8.08","没有申请退款","无退款申请","2022-09-05 09:49:34","2022-09-05 09:49:46"
="2867132018521780853",="2867132018521780853","草原红太阳羊蝎子调料包200g*3袋炖羊里脊料老北京羊蝎子火锅底料","29.90","1","null","口味：【香辣】羊蝎子调料200g*3袋","null","null","交易成功","null",="2022090522001146221445958385","24.01","24.01","没有申请退款","无退款申请","2022-09-05 09:49:28","2022-09-05 09:49:33"
="2865923712536601463",="2865923712536601463","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090522001165711447925406","20.28","20.28","没有申请退款","无退款申请","2022-09-05 09:49:07","2022-09-05 09:49:10"
="2865924504128968128",="2865924504128968128","太太乐鲜鸡汁408g*2瓶家用煲汤炒菜替代鸡精味精浓缩高汤厨房调料","58.00","2","TTLZH05","null","null","null","交易成功","TTLZH05",="2022090522001172281403882022","74.80","74.80","没有申请退款","无退款申请","2022-09-05 09:48:35","2022-09-05 09:50:24"
="1662223404322164970",="1662223404322164970","凤球唛番茄调味酱850g沙司商用手抓饼薯条披萨意大利面酱番茄酱","12.90","2","null","null","null","null","交易成功","null",="2022090522001139821403428908","22.62","22.62","没有申请退款","无退款申请","2022-09-05 09:48:34","2022-09-05 09:48:40"
="2866783429109916332",="2866783429109916332","雀巢Maggi美极土豆泥冲泡代餐方便即食宵夜速食懒人食品 12盒整箱","84.80","1","MJZH57","口味：【整箱12盒】咖喱牛肉*12盒","null","null","交易成功","MJZH57",="2022090522001138261456336453","64.41","64.41","没有申请退款","无退款申请","2022-09-05 09:48:03","2022-09-05 09:48:17"
="2866781017570123513",="2866781017570123513","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022090522001150091452380511","11.31","11.31","没有申请退款","无退款申请","2022-09-05 09:47:28","2022-09-05 09:47:45"
="1662951615817485691",="1662951615817485691","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：浓香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090522001168941401734198","6.56","6.56","没有申请退款","无退款申请","2022-09-05 09:47:13","2022-09-05 09:47:21"
="2867486367973867428",="2867486367973867428","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","13.50","1","null","口味：清油麻辣220g*1袋（3-5人份）","null","null","交易成功","null",="2022090522001135001456113831","12.83","12.83","没有申请退款","无退款申请","2022-09-05 09:46:24","2022-09-05 09:46:30"
="2865920040213571665",="2865920040213571665","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨三鲜底料100g","null","null","交易关闭","null",="2022090522001138461407354624","6.56","6.56","退款成功","6.56","2022-09-05 09:45:32","2022-09-05 09:45:37"
="2866776121291189110",="2866776121291189110","仲景成都红油200g*2瓶四川油泼辣子油辣椒辣椒酱凉拌菜拌面皮调料","13.80","1","null","口味：成都红油220g*1瓶（送2包香菇酱）","null","null","交易成功","null",="2022090522001136211442471073","13.39","13.39","没有申请退款","无退款申请","2022-09-05 09:43:52","2022-09-05 09:44:00"
="1662219516735427487",="1662219516735427487","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022090522001136441406053405","5.44","5.44","没有申请退款","无退款申请","2022-09-05 09:43:36","2022-09-05 09:43:38"
="2866775545334370024",="2866775545334370024","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","32.80","1","MJZH08","口味：鸡茸玉米*4盒","null","null","交易成功","MJZH08",="2022090522001162001453126002","21.45","21.45","没有申请退款","无退款申请","2022-09-05 09:43:28","2022-09-05 09:43:31"
="2867120822932220858",="2867120822932220858","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022090522001102071452875661","38.42","38.42","没有申请退款","无退款申请","2022-09-05 09:42:27","2022-09-05 09:42:28"
="2867483235004169046",="2867483235004169046","王致和红豆沙馅泥500g家用粽子月饼馅料面包夹心商用即食包子烘培","16.80","1","WZHZH04","颜色分类：【每袋8.4元】红豆沙500g*2袋","null","null","交易关闭","WZHZH04",="2022090522001196731448960070","16.30","16.30","退款成功","16.30","2022-09-05 09:41:50","2022-09-05 09:42:01"
="2867118410525024932",="2867118410525024932","太太乐三鲜鸡精500g*2袋替代味精三鲜鸡精家用炒菜煲汤火锅调味料","39.60","1","TTLZH13","null","null","null","交易成功","TTLZH13",="2022090522001195211442113693","39.54","39.54","没有申请退款","无退款申请","2022-09-05 09:39:55","2022-09-05 09:40:30"
="1662945243858511775",="1662945243858511775","王致和干黄酱180g*3袋 老北京炸酱面豆瓣黄豆酱拌面酱干酱葱伴侣","40.90","2","WZHZH28","口味：【每袋2.73元】王致和干黄酱180g*15袋","null","null","交易成功","WZHZH28",="2022090522001188591442023114","81.44","81.44","没有申请退款","无退款申请","2022-09-05 09:38:15","2022-09-05 09:38:17"
="1663027789998745382",="1663027789998745382","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022090522001152351440332257","9.41","9.41","没有申请退款","无退款申请","2022-09-05 09:37:37","2022-09-05 09:37:41"
="2865905748879118822",="2865905748879118822","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","4.90","1","AQZH35","颜色分类：【甜味型】甜酒曲8g*5袋（无赠品）","null","null","交易成功","AQZH35",="2022090522001180271459013952","4.76","4.76","没有申请退款","无退款申请","2022-09-05 09:37:30","2022-09-05 09:37:36"
="2867475243207327424",="2867475243207327424","正宗丹丹红油郫县豆瓣酱500g家用四川特产辣椒酱炒菜专用调料辣酱","19.80","1","null","口味：红油郫县豆瓣酱500g*2瓶","null","null","交易成功","null",="2022090522001199121451515385","12.42","12.42","没有申请退款","无退款申请","2022-09-05 09:37:03","2022-09-05 09:37:18"
="2866764997393389456",="2866764997393389456","王致和火锅蘸料调料150g*5袋芝麻酱拌凉菜老北京涮羊肉火锅调味料","15.80","1","WZHZH37","口味：火锅调料蘸料150g*5袋","null","null","交易成功","WZHZH37",="2022090522001139591444691242","15.71","15.71","没有申请退款","无退款申请","2022-09-05 09:36:40","2022-09-05 09:36:51"
="2867111606510732420",="2867111606510732420","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090522001138771445729536","20.90","20.90","没有申请退款","无退款申请","2022-09-05 09:35:41","2022-09-05 09:35:46"
="2867467143739591406",="2867467143739591406","陈克明儿童挂面条280g*3袋无盐蔬菜杂粮小面高钙挂面营养面条早餐","19.80","1","null","口味：杂粮+蔬菜+高钙","null","null","交易成功","null",="2022090522001143751407571307","19.21","19.21","没有申请退款","无退款申请","2022-09-05 09:32:33","2022-09-05 09:32:35"
="1662925838042372884",="1662925838042372884","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","5.50","1","AQZH07","颜色分类：5g*5袋【送蒸布+切刀】","null","null","交易成功","AQZH07",="2022090522001166261457802474","5.23","5.23","没有申请退款","无退款申请","2022-09-05 09:32:17","2022-09-05 09:32:27"
="2867106530253554534",="2867106530253554534","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","9.99","1","hthxj001","口味：【实惠大瓶】-.海鲜酱400g*1瓶","null","null","交易成功","hthxj001",="2022090522001119001450615804","9.99","9.99","没有申请退款","无退款申请","2022-09-05 09:31:25","2022-09-05 09:31:27"
="1663025413495554683",="1663025413495554683","海底捞红烧肉调味料200g*2袋 家用酱料猪蹄排骨酱汁红烧肉调料包","23.70","1","null","净含量：200g;口味：红烧肉调料200g*3袋","null","null","交易成功","null",="2022090522001121661447444264","23.70","23.70","没有申请退款","无退款申请","2022-09-05 09:31:22","2022-09-05 09:31:45"
="2867103470653858959",="2867103470653858959","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：（新品）三鲜牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090522001123741453435050","6.90","6.90","没有申请退款","无退款申请","2022-09-05 09:30:51","2022-09-05 09:30:59"
="1662210984366337499",="1662210984366337499","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090522001146351436329642","6.56","6.56","没有申请退款","无退款申请","2022-09-05 09:30:36","2022-09-05 09:30:41"
="2867101922978583044",="2867101922978583044","草原红太阳烧烤酱炸串刷料酱奥尔良腌烤鸡翅料烤肉蘸料调料家用","5.80","5","null","口味：香辣烧烤酱110g","null","null","交易成功","null",="2022090522001153791456002867","28.97","28.97","没有申请退款","无退款申请","2022-09-05 09:30:31","2022-09-05 09:30:47"
="2867464119967503554",="2867464119967503554","草原红太阳火锅蘸料180g*6袋芝麻酱拌面酱韭花酱花生酱火锅蘸料","6.90","1","null","口味：香辣180g*1袋","null","null","买家已付款，等待卖家发货","null",="2022090522001144711451418316","6.70","6.70","没有申请退款","无退款申请","2022-09-05 09:30:26","2022-09-05 09:30:31"
="1663023541634432188",="1663023541634432188","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","9.90","1","null","口味：酸香番茄200g*1袋（3-5人份）","null","null","交易成功","null",="2022090522001189361412787491","9.41","9.41","没有申请退款","无退款申请","2022-09-05 09:29:46","2022-09-05 09:29:49"
="2867463507561481924",="2867463507561481924","安琪甜酒曲8g*20袋米酒做醪糟曲子甜酒月子酒糯米酒酿酵母甜味型","5.50","1","AQZH31","颜色分类：【甜味型】甜酒曲8g*5袋（送蒸布）","null","null","交易成功","AQZH31",="2022090522001106851419096433","5.34","5.34","没有申请退款","无退款申请","2022-09-05 09:29:06","2022-09-05 09:29:07"
="2866752685886371624",="2866752685886371624","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090522001150811406162015","20.28","20.28","没有申请退款","无退款申请","2022-09-05 09:28:02","2022-09-05 09:28:16"
="2866750381553707359",="2866750381553707359","海底捞麻辣清油火锅底料220g四川重庆正宗串串香家用成都冒菜调料","12.90","1","null","口味：清油火锅底料220g*1袋","null","null","交易成功","null",="2022090522001133111451666538","12.52","12.52","没有申请退款","无退款申请","2022-09-05 09:25:48","2022-09-05 09:25:59"
="2867459907363643715",="2867459907363643715","味千拉面鸡汤猪骨汤拉面305g2人份带料包速食日式拌面条锅煮面","12.99","1","null","口味：猪骨汤305g*1袋","null","null","交易成功","null",="2022090522001162151408755208","12.61","12.61","没有申请退款","无退款申请","2022-09-05 09:25:03","2022-09-05 09:25:07"
="2866749553392516954",="2866749553392516954","雀巢Maggi美极土豆泥速食冲泡桶装懒人早餐食品即食方便速溶宵夜","53.20","1","MJZH58","口味：【共8盒】4口味各2盒（经典款）","null","null","交易成功","MJZH58",="2022090522001167091445555299","40.54","40.54","没有申请退款","无退款申请","2022-09-05 09:25:00","2022-09-05 09:25:03"
="2865889404080224405",="2865889404080224405","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易关闭","AQZH03",="2022090522001105091448758084","12.26","12.26","退款成功","12.26","2022-09-05 09:24:38","2022-09-05 09:24:51"
="2865888684188078112",="2865888684188078112","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：【3袋组合】宽挂面*1+细挂面*1+圆挂面*1","null","null","交易成功","null",="2022090522001123731456711585","20.28","20.28","没有申请退款","无退款申请","2022-09-05 09:24:17","2022-09-05 09:24:22"
="2865889044013087720",="2865889044013087720","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090522001108651403043528","6.56","6.56","没有申请退款","无退款申请","2022-09-05 09:24:06","2022-09-05 09:24:11"
="2867094650502767710",="2867094650502767710","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：细挂面800g*3袋","null","null","交易成功","null",="2022090522001156821426467400","20.90","20.90","没有申请退款","无退款申请","2022-09-05 09:23:46","2022-09-05 09:24:10"
="2867458107028908350",="2867458107028908350","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：1人份丨番茄底料125g","null","null","交易成功","null",="2022090522001141891409045602","6.56","6.56","没有申请退款","无退款申请","2022-09-05 09:23:36","2022-09-05 09:23:38"
="1663017601833669672",="1663017601833669672","太太乐鲜鸡汁408g*2瓶家用煲汤炒菜替代鸡精味精浓缩高汤厨房调料","58.00","4","TTLZH05","null","null","null","交易成功","TTLZH05",="2022090522001143681449413357","149.82","149.82","没有申请退款","无退款申请","2022-09-05 09:21:29","2022-09-05 09:21:35"
="2867091842957583044",="2867091842957583044","草原红太阳烧烤酱炸串刷料酱奥尔良腌烤鸡翅料烤肉蘸料调料家用","5.80","4","null","口味：香辣烧烤酱110g","null","null","交易关闭","null",="2022090522001153791455886835","23.20","23.20","退款成功","23.20","2022-09-05 09:21:24","2022-09-05 09:21:29"
="2867091230436583044",="2867091230436583044","草原红太阳烧烤酱炸串刷料酱奥尔良腌烤鸡翅料烤肉蘸料调料家用","5.80","1","null","口味：香辣烧烤酱110g","null","null","交易关闭","null",="2022090522001153791456141825","5.77","5.77","退款成功","5.77","2022-09-05 09:20:55","2022-09-05 09:21:00"
="1662204504591012099",="1662204504591012099","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","7.90","1","null","口味：青椒牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090522001145401424670858","7.51","7.51","没有申请退款","无退款申请","2022-09-05 09:19:47","2022-09-05 09:19:51"
="2865882204159606942",="2865882204159606942","海底捞火锅蘸料120g*3包原味香辣麻辣芝麻花生酱小包装调味料家用","11.70","1","null","口味：香辣蘸料120g*3袋","null","null","交易成功","null",="2022090522001192471411814966","11.35","11.35","没有申请退款","无退款申请","2022-09-05 09:19:20","2022-09-05 09:19:22"
="1662203820740075892",="1662203820740075892","安琪高活性干酵母粉5g低糖型耐高糖型发孝包子发面发酵粉家用商用","12.90","1","AQZH03","颜色分类：5g*20袋【无赠品】","null","null","交易成功","AQZH03",="2022090522001160591444282609","12.26","12.26","没有申请退款","无退款申请","2022-09-05 09:18:42","2022-09-05 09:18:48"
="1662916550447947282",="1662916550447947282","太太乐三鲜鸡精500g 煲汤炒菜增鲜火锅代替味精鸡精家用厨房调料","19.90","1","ttljj02","null","null","null","交易成功","ttljj02",="2022090522001152581446688119","19.90","19.90","没有申请退款","无退款申请","2022-09-05 09:18:33","2022-09-05 09:18:34"
="2865875256824551638",="2865875256824551638","草原红太阳菌汤火锅底料220g 家用菌菇汤料包刷羊肉不辣火锅底料","11.90","1","null","口味：菌汤火锅汤料220g*1袋（送2包干碟）","null","null","交易关闭","null",="2022090522001119791450391125","11.88","11.88","退款成功","11.88","2022-09-05 09:16:06","2022-09-05 09:18:07"
="2865876660212152110",="2865876660212152110","陈克明宽挂面800g*3袋 热干面油泼面炸酱面烩面炒面凉面速食面条","20.90","1","null","口味：圆挂面800g*3袋","null","null","交易成功","null",="2022090522001106481406522254","20.78","20.78","没有申请退款","无退款申请","2022-09-05 09:15:52","2022-09-05 09:16:00"
="2867442015872816864",="2867442015872816864","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090522001185541413003853","6.90","6.90","没有申请退款","无退款申请","2022-09-05 09:13:59","2022-09-05 09:14:05"
="2867080214290242738",="2867080214290242738","正品海天海鲜酱400g小瓶装烧烤蘸料红烧肉鱼拌面调味酱油火锅调料","8.90","2","hthxj001","口味：【便捷小瓶】-.海鲜酱250g*1瓶","null","null","交易成功","hthxj001",="2022090522001183671449149567","17.32","17.32","没有申请退款","无退款申请","2022-09-05 09:12:01","2022-09-05 09:12:03"
="1662927891920297578",="1662927891920297578","海天黑米醋450ml*2瓶腌萝卜煲猪脚姜配添丁甜醋孕妇酸醋酿造食醋","30.00","1","HTZH80","null","null","null","交易成功","HTZH80",="2022090522001193171455045542","16.40","16.40","没有申请退款","无退款申请","2022-09-05 09:11:55","2022-09-05 09:11:56"
="2867079926379785134",="2867079926379785134","海底捞火锅底料牛油番茄菌汤清汤清油麻辣家用小包装一人份重庆","6.90","1","null","口味：醇香牛油150g*1袋（2-3人份）","null","null","交易成功","null",="2022090522001173011438592657","6.56","6.56","没有申请退款","无退款申请","2022-09-05 09:11:49","2022-09-05 09:11:51"
